network_id,station_id,gap_length,predicted_loss,observed_recovery_loss,conformal_radius,conformal_multiplier,conformal_scale_power,conformal_calibration_networks,prediction_lower,prediction_upper
chmi_jizera,0-203-1-099900,365,1.236141329215872,5.73544287847251,7.495655001661479,6.461924812371041,0.7,51,0.0,8.731796330877351
chmi_jizera,0-203-1-101800,7,0.4196540780165199,0.49672068976228656,3.5187297584194632,6.461924812371041,0.7,51,0.0,3.938383836435983
chmi_jizera,0-203-1-101800,14,1.236141329215872,0.6839845668716126,7.495655001661479,6.461924812371041,0.7,51,0.0,8.731796330877351
chmi_jizera,0-203-1-101800,30,0.7863392621164087,1.0833375179076674,5.4612099514913615,6.461924812371041,0.7,51,0.0,6.24754921360777
chmi_jizera,0-203-1-101800,60,1.236141329215872,1.14503413983231,7.495655001661479,6.461924812371041,0.7,51,0.0,8.731796330877351
chmi_jizera,0-203-1-101800,90,1.3019262449233375,1.4097530531681688,7.772708269217094,6.461924812371041,0.7,51,0.0,9.074634514140431
chmi_jizera,0-203-1-101800,180,2.991667327093136,3.2279098554205325,13.91557669867408,6.461924812371041,0.7,51,0.0,16.907244025767216
chmi_jizera,0-203-1-101800,365,1.236141329215872,6.275088925759103,7.495655001661479,6.461924812371041,0.7,51,0.0,8.731796330877351
chmi_kamenice,0-203-1-087930,7,0.5146387375443356,0.5827830074489132,4.058949346638869,6.461924812371041,0.7,51,0.0,4.573588084183204
chmi_kamenice,0-203-1-087930,14,1.0833160089803826,0.7246275637908434,6.8342445206341615,6.461924812371041,0.7,51,0.0,7.917560529614544
chmi_kamenice,0-203-1-087930,30,0.8388397666402316,0.9405687586257587,5.713960160402883,6.461924812371041,0.7,51,0.0,6.5527999270431145
chmi_kamenice,0-203-1-087930,60,1.0833160089803826,0.980309911903275,6.8342445206341615,6.461924812371041,0.7,51,0.0,7.917560529614544
chmi_kamenice,0-203-1-087930,90,1.1520643098484782,1.3342955005689774,7.135026761451742,6.461924812371041,0.7,51,0.0,8.287091071300221
chmi_kamenice,0-203-1-087930,180,2.377629757604433,2.346437861992218,11.848486002071544,6.461924812371041,0.7,51,0.0,14.226115759675977
chmi_kamenice,0-203-1-087930,365,1.0833160089803826,4.214519906966385,6.8342445206341615,6.461924812371041,0.7,51,0.0,7.917560529614544
chmi_kamenice,0-203-1-088000,7,0.15161466501008788,0.18986340632514348,1.7253640627674458,6.461924812371041,0.7,51,0.0,1.8769787277775336
chmi_kamenice,0-203-1-088000,14,1.0833160089803826,0.2456615190705404,6.8342445206341615,6.461924812371041,0.7,51,0.0,7.917560529614544
chmi_kamenice,0-203-1-088000,30,0.2800496365648218,0.3422936681386238,2.651101832229886,6.461924812371041,0.7,51,0.0,2.931151468794708
