experiment,mask_type,layout,outage_mode,overlap_ratio,pattern,window_length,training_protocol,fit_split,tuning_split,evaluation_split,validation_scope,target_station_id,station_id,target,model,gap_length,failed_count,failure_fraction,failure_class,mean_skill,n_events,full_network_skill,relative_skill,network_size,reason,failure_count,status
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,kalman,10.0,2,0.6666666666666666,double,0.22623918660476663,60,0.22623918660476666,0.9999999999999999,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,kalman,10.0,3,1.0,full_network,0.22623918660476666,20,0.22623918660476666,1.0,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,kalman,30.0,0,0.0,none,0.20489901394945628,20,0.20489901394945628,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,kalman,30.0,1,0.3333333333333333,single,0.2048990139494563,60,0.20489901394945628,1.0000000000000002,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,kalman,30.0,2,0.6666666666666666,double,0.2048990139494563,60,0.20489901394945628,1.0000000000000002,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,kalman,30.0,3,1.0,full_network,0.20489901394945628,20,0.20489901394945628,1.0,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,kalman,90.0,0,0.0,none,-0.09694105002741503,20,-0.09694105002741503,,3,full-network skill is not positive,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,kalman,90.0,1,0.3333333333333333,single,-0.09694105002741503,60,-0.09694105002741503,,3,full-network skill is not positive,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,kalman,90.0,2,0.6666666666666666,double,-0.09694105002741503,60,-0.09694105002741503,,3,full-network skill is not positive,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,kalman,90.0,3,1.0,full_network,-0.09694105002741503,20,-0.09694105002741503,,3,full-network skill is not positive,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,kalman,180.0,0,0.0,none,-1.2700154091707228,20,-1.2700154091707228,,3,full-network skill is not positive,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,kalman,180.0,1,0.3333333333333333,single,-1.2700154091707228,60,-1.2700154091707228,,3,full-network skill is not positive,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,kalman,180.0,2,0.6666666666666666,double,-1.2700154091707228,60,-1.2700154091707228,,3,full-network skill is not positive,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,kalman,180.0,3,1.0,full_network,-1.2700154091707228,20,-1.2700154091707228,,3,full-network skill is not positive,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,linear,10.0,0,0.0,none,0.22402600973692385,20,0.22402600973692385,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,linear,10.0,1,0.3333333333333333,single,0.22402600973692385,60,0.22402600973692385,1.0,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,linear,10.0,2,0.6666666666666666,double,0.22402600973692385,60,0.22402600973692385,1.0,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,linear,10.0,3,1.0,full_network,0.22402600973692385,20,0.22402600973692385,1.0,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,linear,30.0,0,0.0,none,0.1640271026809183,20,0.1640271026809183,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,linear,30.0,1,0.3333333333333333,single,0.16402710268091833,60,0.1640271026809183,1.0000000000000002,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,linear,30.0,2,0.6666666666666666,double,0.16402710268091833,60,0.1640271026809183,1.0000000000000002,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,linear,30.0,3,1.0,full_network,0.1640271026809183,20,0.1640271026809183,1.0,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,linear,90.0,0,0.0,none,-0.46207089601503715,20,-0.46207089601503715,,3,full-network skill is not positive,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,linear,90.0,1,0.3333333333333333,single,-0.46207089601503715,60,-0.46207089601503715,,3,full-network skill is not positive,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,linear,90.0,2,0.6666666666666666,double,-0.46207089601503715,60,-0.46207089601503715,,3,full-network skill is not positive,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,linear,90.0,3,1.0,full_network,-0.46207089601503715,20,-0.46207089601503715,,3,full-network skill is not positive,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,linear,180.0,0,0.0,none,-2.5267112689924796,20,-2.5267112689924796,,3,full-network skill is not positive,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,linear,180.0,1,0.3333333333333333,single,-2.5267112689924796,60,-2.5267112689924796,,3,full-network skill is not positive,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,linear,180.0,2,0.6666666666666666,double,-2.5267112689924796,60,-2.5267112689924796,,3,full-network skill is not positive,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,linear,180.0,3,1.0,full_network,-2.5267112689924796,20,-2.5267112689924796,,3,full-network skill is not positive,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,pchip,10.0,0,0.0,none,0.3590965663305369,20,0.3590965663305369,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,pchip,10.0,1,0.3333333333333333,single,0.35909656633053694,60,0.3590965663305369,1.0000000000000002,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,pchip,10.0,2,0.6666666666666666,double,0.35909656633053694,60,0.3590965663305369,1.0000000000000002,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,pchip,10.0,3,1.0,full_network,0.3590965663305369,20,0.3590965663305369,1.0,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,pchip,30.0,0,0.0,none,0.0021909779747152193,20,0.0021909779747152193,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,pchip,30.0,1,0.3333333333333333,single,0.002190977974715212,60,0.0021909779747152193,0.9999999999999967,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,pchip,30.0,2,0.6666666666666666,double,0.002190977974715212,60,0.0021909779747152193,0.9999999999999967,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,pchip,30.0,3,1.0,full_network,0.0021909779747152193,20,0.0021909779747152193,1.0,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,pchip,90.0,0,0.0,none,-0.6590487027473569,20,-0.6590487027473569,,3,full-network skill is not positive,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,pchip,90.0,1,0.3333333333333333,single,-0.6590487027473569,60,-0.6590487027473569,,3,full-network skill is not positive,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,pchip,90.0,2,0.6666666666666666,double,-0.6590487027473569,60,-0.6590487027473569,,3,full-network skill is not positive,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,pchip,90.0,3,1.0,full_network,-0.6590487027473569,20,-0.6590487027473569,,3,full-network skill is not positive,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,pchip,180.0,0,0.0,none,-2.21777928458564,20,-2.21777928458564,,3,full-network skill is not positive,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,pchip,180.0,1,0.3333333333333333,single,-2.21777928458564,60,-2.21777928458564,,3,full-network skill is not positive,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,pchip,180.0,2,0.6666666666666666,double,-2.21777928458564,60,-2.21777928458564,,3,full-network skill is not positive,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,pchip,180.0,3,1.0,full_network,-2.21777928458564,20,-2.21777928458564,,3,full-network skill is not positive,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,random_forest,10.0,0,0.0,none,0.0800007879937179,20,0.0800007879937179,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,random_forest,10.0,1,0.3333333333333333,single,-1.8588955450685851,60,0.0800007879937179,-23.235965440922353,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,random_forest,10.0,2,0.6666666666666666,double,-3.8643762457282325,60,0.0800007879937179,-48.30422727875736,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,random_forest,10.0,3,1.0,full_network,-5.970246276489188,20,0.0800007879937179,-74.62734338264274,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,random_forest,30.0,0,0.0,none,0.16589148646588264,20,0.16589148646588264,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,random_forest,30.0,1,0.3333333333333333,single,-1.6330950254807646,60,0.16589148646588264,-9.844357056964633,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,random_forest,30.0,2,0.6666666666666666,double,-3.462821326586163,60,0.16589148646588264,-20.874014696940637,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,random_forest,30.0,3,1.0,full_network,-5.3390843966393415,20,0.16589148646588264,-32.18419769683227,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,random_forest,90.0,0,0.0,none,0.1773471514741371,20,0.1773471514741371,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,random_forest,90.0,1,0.3333333333333333,single,-1.42996942437141,60,0.1773471514741371,-8.063109063130035,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,random_forest,90.0,2,0.6666666666666666,double,-3.058849245732759,60,0.1773471514741371,-17.247805901065387,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,random_forest,90.0,3,1.0,full_network,-4.723852528985578,20,0.1773471514741371,-26.63619059973719,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,random_forest,180.0,0,0.0,none,0.17471074464089834,20,0.17471074464089834,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,random_forest,180.0,1,0.3333333333333333,single,-1.5186326301184212,60,0.17471074464089834,-8.692268087116389,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,random_forest,180.0,2,0.6666666666666666,double,-3.2481470672783206,60,0.17471074464089834,-18.59157016332673,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,random_forest,180.0,3,1.0,full_network,-5.031330305959904,20,0.17471074464089834,-28.798058850366274,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,xgboost,10.0,0,0.0,none,0.07689385702951557,20,0.07689385702951557,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,xgboost,10.0,1,0.3333333333333333,single,-1.8155049167414974,60,0.07689385702951557,-23.61053258187607,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,xgboost,10.0,2,0.6666666666666666,double,-3.7029908472581194,60,0.07689385702951557,-48.15717393181009,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,xgboost,10.0,3,1.0,full_network,-5.659718345278536,20,0.07689385702951557,-73.60429771530467,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,xgboost,30.0,0,0.0,none,0.18528160383212539,20,0.18528160383212539,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,xgboost,30.0,1,0.3333333333333333,single,-1.5320518960731913,60,0.18528160383212539,-8.268775012662934,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,xgboost,30.0,2,0.6666666666666666,double,-3.2340807737241035,60,0.18528160383212539,-17.454948072742,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,xgboost,30.0,3,1.0,full_network,-5.0155101681588175,20,0.18528160383212539,-27.069660799693455,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,xgboost,90.0,0,0.0,none,0.2180935738730862,20,0.2180935738730862,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,xgboost,90.0,1,0.3333333333333333,single,-1.353324876220691,60,0.2180935738730862,-6.205248747990268,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,xgboost,90.0,2,0.6666666666666666,double,-2.8770657021674952,60,0.2180935738730862,-13.191886634136813,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,xgboost,90.0,3,1.0,full_network,-4.435573169579862,20,0.2180935738730862,-20.3379361015058,3,,3,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,xgboost,180.0,0,0.0,none,0.21463027238899973,20,0.21463027238899973,1.0,3,,0,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,xgboost,180.0,1,0.3333333333333333,single,-1.458233620733576,60,0.21463027238899973,-6.794165634243092,3,,1,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,xgboost,180.0,2,0.6666666666666666,double,-3.056719358529936,60,0.21463027238899973,-14.24179042642169,3,,2,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,xgboost,180.0,3,1.0,full_network,-4.712417858492743,20,0.21463027238899973,-21.955979489938272,3,,3,ok
