station_id,model,missing_rate,pattern,target,metric,mean,median,std,ci_lower,ci_upper,n_events,ci_method,reason
B1,climatology,0.1,T,T,RMSE,1.0083495632561417,1.0068225937421622,0.05997783856265766,0.9838139657297594,1.0330874560253855,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,0.1,T,T,skill,0.0,0.0,0.0,0.0,0.0,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,0.1,T+F+L,T,MAE,0.7860908857800744,0.7849999742074446,0.04336697971957703,0.7681579384377055,0.8049823650351978,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,0.1,T+F+L,T,RMSE,1.0083495632561417,1.0068225937421622,0.05997783856265766,0.9842265145167022,1.0323953865785995,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,0.1,T+F+L,T,skill,0.0,0.0,0.0,0.0,0.0,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,0.3,T,T,MAE,0.7886017960074462,0.7870820462703705,0.02899771144676345,0.7773250110855037,0.800605595211037,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,0.3,T,T,RMSE,1.0167389989723186,1.0211113432713712,0.03484720202396768,1.0032304827690715,1.031570869394038,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,0.3,T,T,skill,0.0,0.0,0.0,0.0,0.0,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,0.3,T+F+L,T,MAE,0.7886017960074462,0.7870820462703705,0.02899771144676345,0.7760776711010734,0.8015052973288807,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,0.3,T+F+L,T,RMSE,1.0167389989723186,1.0211113432713712,0.03484720202396768,1.0012998661568542,1.0318177172626393,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,0.3,T+F+L,T,skill,0.0,0.0,0.0,0.0,0.0,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,0.5,T,T,MAE,0.7897673149396033,0.7867244384149565,0.01646322734715338,0.7832374329848665,0.7968439586822244,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,0.5,T,T,RMSE,1.0192968368833077,1.0201213271281775,0.02101735659096537,1.0100002495066467,1.0284594526999962,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,0.5,T,T,skill,0.0,0.0,0.0,0.0,0.0,20,percentile bootstrap over scenario_id (1000 replicates),
