event_id,pair_id,anchor_id,station_id,event_type,season,episode_length,analysis_eligible,cluster_id,cluster_size,station_cluster_id,station_cluster_size,station_event_type_cluster_id,station_event_type_cluster_size,experiment_family
M7BEVENT-20180316-20180316-20180316-A6C5ABE91531,M7BPAIR-M7BEVENT201803162018031620180316A6C5ABE91531-M7BCONTROL20180316201803152018031587FABB3CFD19-B2A683F89A29,M7BANCHOR-M7BEVENT201803162018031620180316A6C5ABE91531-M7BCONTROL20180316201803152018031587FABB3CFD19-B2A683F89A29,S2,rapid_warming,MAM,1,True,EC0001,33,STS2-SC0014,1,ETS2rapid_warming-TC0015,1,M7b
M7BEVENT-20180411-20180411-20180411-BADE2579B02C,M7BPAIR-M7BEVENT201804112018041120180411BADE2579B02C-M7BCONTROL20180411201804102018041027563FCDA196-CE4653BB3212,M7BANCHOR-M7BEVENT201804112018041120180411BADE2579B02C-M7BCONTROL20180411201804102018041027563FCDA196-CE4653BB3212,S2,rapid_warming,MAM,1,True,EC0002,3,STS2-SC0015,2,ETS2rapid_warming-TC0016,1,M7b
M7BEVENT-20180418-20180418-20180418-C2FA8007AB44,M7BPAIR-M7BEVENT201804182018041820180418C2FA8007AB44-M7BCONTROL20180418201804172018041747C875301E8B-4B6247C10A7C,M7BANCHOR-M7BEVENT201804182018041820180418C2FA8007AB44-M7BCONTROL20180418201804172018041747C875301E8B-4B6247C10A7C,S2,rapid_warming,MAM,1,True,EC0003,1,STS2-SC0016,1,ETS2rapid_warming-TC0017,1,M7b
M7BEVENT-20180430-20180430-20180430-F4990CC6E686,M7BPAIR-M7BEVENT201804302018043020180430F4990CC6E686-M7BCONTROL2018043020180429201804292B713622F354-20B478EA832E,M7BANCHOR-M7BEVENT201804302018043020180430F4990CC6E686-M7BCONTROL2018043020180429201804292B713622F354-20B478EA832E,S2,rapid_warming,MAM,1,True,EC0005,8,STS2-SC0018,1,ETS2rapid_warming-TC0018,1,M7b
M7BEVENT-20180505-20180505-20180505-DE801495708E,M7BPAIR-M7BEVENT201805052018050520180505DE801495708E-M7BCONTROL2018050520180504201805043FEC95A678B4-23A2E69F95C5,M7BANCHOR-M7BEVENT201805052018050520180505DE801495708E-M7BCONTROL2018050520180504201805043FEC95A678B4-23A2E69F95C5,S2,rapid_warming,MAM,1,True,EC0005,8,STS2-SC0019,1,ETS2rapid_warming-TC0019,1,M7b
M7BEVENT-20180508-20180508-20180508-BBEF521397F6,M7BPAIR-M7BEVENT201805082018050820180508BBEF521397F6-M7BCONTROL201805082018050720180507C690BBE99E62-219B7C919A8E,M7BANCHOR-M7BEVENT201805082018050820180508BBEF521397F6-M7BCONTROL201805082018050720180507C690BBE99E62-219B7C919A8E,S2,rapid_warming,MAM,1,True,EC0005,8,STS2-SC0020,1,ETS2rapid_warming-TC0020,1,M7b
M7BEVENT-20180510-20180510-20180510-333990D34EE6,M7BPAIR-M7BEVENT201805102018051020180510333990D34EE6-M7BCONTROL201805102018050920180509E98C8EC18FFA-D0ED01EF9E6F,M7BANCHOR-M7BEVENT201805102018051020180510333990D34EE6-M7BCONTROL201805102018050920180509E98C8EC18FFA-D0ED01EF9E6F,S2,rapid_warming,MAM,1,True,EC0006,1,STS2-SC0021,1,ETS2rapid_warming-TC0021,1,M7b
M7BEVENT-20180516-20180516-20180516-531517A9A987,M7BPAIR-M7BEVENT201805162018051620180516531517A9A987-M7BCONTROL201805162018051520180515F1F7CBC21E09-E9A42D08DFF7,M7BANCHOR-M7BEVENT201805162018051620180516531517A9A987-M7BCONTROL201805162018051520180515F1F7CBC21E09-E9A42D08DFF7,S2,rapid_warming,MAM,1,True,EC0008,15,STS2-SC0022,1,ETS2rapid_warming-TC0022,1,M7b
M7BEVENT-20180523-20180523-20180523-8963456BD980,M7BPAIR-M7BEVENT2018052320180523201805238963456BD980-M7BCONTROL2018052320180522201805226A5539D57299-AE45B42B4E7D,M7BANCHOR-M7BEVENT2018052320180523201805238963456BD980-M7BCONTROL2018052320180522201805226A5539D57299-AE45B42B4E7D,S2,rapid_warming,MAM,1,True,EC0008,15,STS2-SC0023,2,ETS2rapid_warming-TC0023,1,M7b
M7BEVENT-20190315-20190315-20190315-5C5E2872666B,M7BPAIR-M7BEVENT2019031520190315201903155C5E2872666B-M7BCONTROL2019031520190314201903146570F8761B64-A8D712E8E657,M7BANCHOR-M7BEVENT2019031520190315201903155C5E2872666B-M7BCONTROL2019031520190314201903146570F8761B64-A8D712E8E657,S2,rapid_warming,MAM,1,True,EC0030,2,STS2-SC0052,1,ETS2rapid_warming-TC0053,1,M7b
M7BEVENT-20190317-20190317-20190317-95E043D5B4DB,M7BPAIR-M7BEVENT20190317201903172019031795E043D5B4DB-M7BCONTROL20190317201903162019031600533FBAC505-71428C41739F,M7BANCHOR-M7BEVENT20190317201903172019031795E043D5B4DB-M7BCONTROL20190317201903162019031600533FBAC505-71428C41739F,S2,rapid_warming,MAM,1,True,EC0031,1,STS2-SC0053,1,ETS2rapid_warming-TC0054,1,M7b
M7BEVENT-20190331-20190330-20190331-ABA7F9F3A0FF,M7BPAIR-M7BEVENT201903312019033020190331ABA7F9F3A0FF-M7BCONTROL201903312019032820190329EAD093308E91-BA0EBA1BC978,M7BANCHOR-M7BEVENT201903312019033020190331ABA7F9F3A0FF-M7BCONTROL201903312019032820190329EAD093308E91-BA0EBA1BC978,S2,rapid_warming,MAM,2,True,EC0033,1,STS2-SC0054,1,ETS2rapid_warming-TC0055,1,M7b
M7BEVENT-20190412-20190412-20190412-0A694DBEA7D2,M7BPAIR-M7BEVENT2019041220190412201904120A694DBEA7D2-M7BCONTROL20190412201904112019041114B8E3FDC740-04F32FFA9E34,M7BANCHOR-M7BEVENT2019041220190412201904120A694DBEA7D2-M7BCONTROL20190412201904112019041114B8E3FDC740-04F32FFA9E34,S2,rapid_warming,MAM,1,True,EC0035,1,STS2-SC0055,1,ETS2rapid_warming-TC0056,1,M7b
M7BEVENT-20200303-20200302-20200303-504AAC50F3CF,M7BPAIR-M7BEVENT202003032020030220200303504AAC50F3CF-M7BCONTROL202003032020030420200305939753215BCA-9BF482E4B887,M7BANCHOR-M7BEVENT202003032020030220200303504AAC50F3CF-M7BCONTROL202003032020030420200305939753215BCA-9BF482E4B887,S2,rapid_warming,MAM,2,True,EC0062,1,STS2-SC0081,1,ETS2rapid_warming-TC0084,1,M7b
M7BEVENT-20200308-20200308-20200308-42F8041C350E,M7BPAIR-M7BEVENT20200308202003082020030842F8041C350E-M7BCONTROL2020030820200307202003079C5B3BA53D32-0B24534023B8,M7BANCHOR-M7BEVENT20200308202003082020030842F8041C350E-M7BCONTROL2020030820200307202003079C5B3BA53D32-0B24534023B8,S2,rapid_warming,MAM,1,True,EC0063,1,STS2-SC0082,1,ETS2rapid_warming-TC0085,1,M7b
M7BEVENT-20200325-20200325-20200325-91E11207F152,M7BPAIR-M7BEVENT20200325202003252020032591E11207F152-M7BCONTROL202003252020032420200324B0CA8FCB8719-040716B99585,M7BANCHOR-M7BEVENT20200325202003252020032591E11207F152-M7BCONTROL202003252020032420200324B0CA8FCB8719-040716B99585,S2,rapid_warming,MAM,1,True,EC0064,1,STS2-SC0083,1,ETS2rapid_warming-TC0086,1,M7b
M7BEVENT-20200328-20200328-20200328-6C3FFB3A8982,M7BPAIR-M7BEVENT2020032820200328202003286C3FFB3A8982-M7BCONTROL20200328202003272020032756EC98469017-1B5B3BDBDEB8,M7BANCHOR-M7BEVENT2020032820200328202003286C3FFB3A8982-M7BCONTROL20200328202003272020032756EC98469017-1B5B3BDBDEB8,S2,rapid_warming,MAM,1,True,EC0065,5,STS2-SC0084,3,ETS2rapid_warming-TC0087,1,M7b
M7BEVENT-20200401-20200401-20200401-0AE4285876C7,M7BPAIR-M7BEVENT2020040120200401202004010AE4285876C7-M7BCONTROL2020040120200331202003315AA99E3390D7-9D824F55DC32,M7BANCHOR-M7BEVENT2020040120200401202004010AE4285876C7-M7BCONTROL2020040120200331202003315AA99E3390D7-9D824F55DC32,S2,rapid_warming,MAM,1,True,EC0065,5,STS2-SC0084,3,ETS2rapid_warming-TC0088,1,M7b
M7BEVENT-20200409-20200409-20200409-57734B94DA6F,M7BPAIR-M7BEVENT20200409202004092020040957734B94DA6F-M7BCONTROL202004092020040820200408A9D850E18935-4F3C75272692,M7BANCHOR-M7BEVENT20200409202004092020040957734B94DA6F-M7BCONTROL202004092020040820200408A9D850E18935-4F3C75272692,S2,rapid_warming,MAM,1,True,EC0066,1,STS2-SC0085,1,ETS2rapid_warming-TC0089,1,M7b
M7BEVENT-20200412-20200412-20200412-6E8DD92C519E,M7BPAIR-M7BEVENT2020041220200412202004126E8DD92C519E-M7BCONTROL2020041220200411202004110C4AD18DF6C9-C6D6BE1C256D,M7BANCHOR-M7BEVENT2020041220200412202004126E8DD92C519E-M7BCONTROL2020041220200411202004110C4AD18DF6C9-C6D6BE1C256D,S2,rapid_warming,MAM,1,True,EC0067,25,STS2-SC0086,1,ETS2rapid_warming-TC0090,1,M7b
M7BEVENT-20200416-20200415-20200416-E8616E4F9C38,M7BPAIR-M7BEVENT202004162020041520200416E8616E4F9C38-M7BCONTROL202004162020041320200414D208F3FE508C-757DFBE2B9A2,M7BANCHOR-M7BEVENT202004162020041520200416E8616E4F9C38-M7BCONTROL202004162020041320200414D208F3FE508C-757DFBE2B9A2,S2,rapid_warming,MAM,2,True,EC0067,25,STS2-SC0087,1,ETS2rapid_warming-TC0091,1,M7b
M7BEVENT-20200419-20200419-20200419-FDFDD3DBA3CE,M7BPAIR-M7BEVENT202004192020041920200419FDFDD3DBA3CE-M7BCONTROL20200419202004182020041836769A69BA63-68CF4E54156B,M7BANCHOR-M7BEVENT202004192020041920200419FDFDD3DBA3CE-M7BCONTROL20200419202004182020041836769A69BA63-68CF4E54156B,S2,rapid_warming,MAM,1,True,EC0067,25,STS2-SC0088,1,ETS2rapid_warming-TC0092,1,M7b
M7BEVENT-20200429-20200429-20200429-4FC18BC8D4C9,M7BPAIR-M7BEVENT2020042920200429202004294FC18BC8D4C9-M7BCONTROL202004292020042820200428B62E972131CF-2452E2BB7DAE,M7BANCHOR-M7BEVENT2020042920200429202004294FC18BC8D4C9-M7BCONTROL202004292020042820200428B62E972131CF-2452E2BB7DAE,S2,rapid_warming,MAM,1,True,EC0067,25,STS2-SC0089,1,ETS2rapid_warming-TC0093,1,M7b
M7BEVENT-20200503-20200503-20200503-41409B9C6BAB,M7BPAIR-M7BEVENT20200503202005032020050341409B9C6BAB-M7BCONTROL202005032020050220200502D489B01E08BF-86F5B5F6DD41,M7BANCHOR-M7BEVENT20200503202005032020050341409B9C6BAB-M7BCONTROL202005032020050220200502D489B01E08BF-86F5B5F6DD41,S2,rapid_warming,MAM,1,True,EC0067,25,STS2-SC0090,3,ETS2rapid_warming-TC0094,1,M7b
M7BEVENT-20200516-20200516-20200516-42D3EE991CC9,M7BPAIR-M7BEVENT20200516202005162020051642D3EE991CC9-M7BCONTROL2020051620200515202005153BF4E4D6E1C3-F69A9EE2A44A,M7BANCHOR-M7BEVENT20200516202005162020051642D3EE991CC9-M7BCONTROL2020051620200515202005153BF4E4D6E1C3-F69A9EE2A44A,S2,rapid_warming,MAM,1,True,EC0067,25,STS2-SC0090,3,ETS2rapid_warming-TC0095,1,M7b
M7BEVENT-20200531-20200530-20200531-2843726BCE16,M7BPAIR-M7BEVENT2020053120200530202005312843726BCE16-M7BCONTROL202005312020052820200529220D8B7C67FC-7F6395843896,M7BANCHOR-M7BEVENT2020053120200530202005312843726BCE16-M7BCONTROL202005312020052820200529220D8B7C67FC-7F6395843896,S2,rapid_warming,MAM,2,True,EC0067,25,STS2-SC0091,3,ETS2rapid_warming-TC0096,1,M7b
M7BEVENT-20180901-20180901-20180901-F844E9B4C53B,M7BPAIR-M7BEVENT201809012018090120180901F844E9B4C53B-M7BCONTROL20180901201809022018090283D4EAF82D13-EACA348A3E15,M7BANCHOR-M7BEVENT201809012018090120180901F844E9B4C53B-M7BCONTROL20180901201809022018090283D4EAF82D13-EACA348A3E15,S2,rapid_warming,SON,1,True,EC0017,8,STS2-SC0032,1,ETS2rapid_warming-TC0035,1,M7b
M7BEVENT-20180903-20180903-20180903-B3AE70C80932,M7BPAIR-M7BEVENT201809032018090320180903B3AE70C80932-M7BCONTROL20180903201809042018090495532E1F546D-09824D914441,M7BANCHOR-M7BEVENT201809032018090320180903B3AE70C80932-M7BCONTROL20180903201809042018090495532E1F546D-09824D914441,S2,rapid_warming,SON,1,True,EC0018,10,STS2-SC0033,1,ETS2rapid_warming-TC0036,1,M7b
M7BEVENT-20180914-20180914-20180914-07D9F3304ED6,M7BPAIR-M7BEVENT20180914201809142018091407D9F3304ED6-M7BCONTROL2018091420180913201809136F0C6AF70795-01942C8C0FAA,M7BANCHOR-M7BEVENT20180914201809142018091407D9F3304ED6-M7BCONTROL2018091420180913201809136F0C6AF70795-01942C8C0FAA,S2,rapid_warming,SON,1,True,EC0018,10,STS2-SC0034,2,ETS2rapid_warming-TC0037,1,M7b
M7BEVENT-20180926-20180926-20180926-E93D82A50BB1,M7BPAIR-M7BEVENT201809262018092620180926E93D82A50BB1-M7BCONTROL20180926201809252018092578777A797E0C-DC8A0EBF1B70,M7BANCHOR-M7BEVENT201809262018092620180926E93D82A50BB1-M7BCONTROL20180926201809252018092578777A797E0C-DC8A0EBF1B70,S2,rapid_warming,SON,1,True,EC0019,12,STS2-SC0035,1,ETS2rapid_warming-TC0038,1,M7b
M7BEVENT-20180928-20180928-20180928-5820676CEE5E,M7BPAIR-M7BEVENT2018092820180928201809285820676CEE5E-M7BCONTROL2018092820180927201809272B20CF4D6D34-B7E347F7AABF,M7BANCHOR-M7BEVENT2018092820180928201809285820676CEE5E-M7BCONTROL2018092820180927201809272B20CF4D6D34-B7E347F7AABF,S2,rapid_warming,SON,1,True,EC0019,12,STS2-SC0036,1,ETS2rapid_warming-TC0039,1,M7b
M7BEVENT-20181014-20181014-20181014-C97452BBBDE0,M7BPAIR-M7BEVENT201810142018101420181014C97452BBBDE0-M7BCONTROL201810142018101320181013BCFAD89DE36D-758D7F1717B2,M7BANCHOR-M7BEVENT201810142018101420181014C97452BBBDE0-M7BCONTROL201810142018101320181013BCFAD89DE36D-758D7F1717B2,S2,rapid_warming,SON,1,True,EC0019,12,STS2-SC0037,2,ETS2rapid_warming-TC0040,1,M7b
M7BEVENT-20190908-20190908-20190908-896817BA0896,M7BPAIR-M7BEVENT201909082019090820190908896817BA0896-M7BCONTROL2019090820190907201909073A54336CF041-8D853951CFE0,M7BANCHOR-M7BEVENT201909082019090820190908896817BA0896-M7BCONTROL2019090820190907201909073A54336CF041-8D853951CFE0,S2,rapid_warming,SON,1,True,EC0047,21,STS2-SC0063,4,ETS2rapid_warming-TC0062,1,M7b
M7BEVENT-20190912-20190912-20190912-7404493681EA,M7BPAIR-M7BEVENT2019091220190912201909127404493681EA-M7BCONTROL2019091220190911201909117279115201B7-3F7905391BEF,M7BANCHOR-M7BEVENT2019091220190912201909127404493681EA-M7BCONTROL2019091220190911201909117279115201B7-3F7905391BEF,S2,rapid_warming,SON,1,True,EC0047,21,STS2-SC0063,4,ETS2rapid_warming-TC0063,1,M7b
M7BEVENT-20191005-20191002-20191005-2E63C68FFF91,M7BPAIR-M7BEVENT2019100520191002201910052E63C68FFF91-M7BCONTROL20191005201909282019100174E86D743851-29945350B6C8,M7BANCHOR-M7BEVENT2019100520191002201910052E63C68FFF91-M7BCONTROL20191005201909282019100174E86D743851-29945350B6C8,S2,rapid_warming,SON,4,True,EC0047,21,STS2-SC0064,2,ETS2rapid_warming-TC0064,1,M7b
M7BEVENT-20191007-20191007-20191007-7C475DABA591,M7BPAIR-M7BEVENT2019100720191007201910077C475DABA591-M7BCONTROL20191007201910062019100698D96F8971B7-4D4DA64B66AF,M7BANCHOR-M7BEVENT2019100720191007201910077C475DABA591-M7BCONTROL20191007201910062019100698D96F8971B7-4D4DA64B66AF,S2,rapid_warming,SON,1,True,EC0048,1,STS2-SC0065,1,ETS2rapid_warming-TC0065,1,M7b
M7BEVENT-20191111-20191111-20191111-04B09DBF5EC5,M7BPAIR-M7BEVENT20191111201911112019111104B09DBF5EC5-M7BCONTROL20191111201911102019111062363C194E71-1333D08A08ED,M7BANCHOR-M7BEVENT20191111201911112019111104B09DBF5EC5-M7BCONTROL20191111201911102019111062363C194E71-1333D08A08ED,S2,rapid_warming,SON,1,True,EC0054,9,STS2-SC0066,4,ETS2rapid_warming-TC0066,1,M7b
M7BEVENT-20191125-20191125-20191125-0468228543B7,M7BPAIR-M7BEVENT2019112520191125201911250468228543B7-M7BCONTROL201911252019112420191124A9A747150E2B-5F619A6D8F3A,M7BANCHOR-M7BEVENT2019112520191125201911250468228543B7-M7BCONTROL201911252019112420191124A9A747150E2B-5F619A6D8F3A,S2,rapid_warming,SON,1,True,EC0054,9,STS2-SC0066,4,ETS2rapid_warming-TC0067,1,M7b
M7BEVENT-20200903-20200902-20200903-3CAF5CA2FBDA,M7BPAIR-M7BEVENT2020090320200902202009033CAF5CA2FBDA-M7BCONTROL202009032020090420200905636ED53F9B51-254B3925356E,M7BANCHOR-M7BEVENT2020090320200902202009033CAF5CA2FBDA-M7BCONTROL202009032020090420200905636ED53F9B51-254B3925356E,S2,rapid_warming,SON,2,True,EC0078,1,STS2-SC0099,1,ETS2rapid_warming-TC0105,1,M7b
M7BEVENT-20201001-20201001-20201001-594D63DCA26E,M7BPAIR-M7BEVENT202010012020100120201001594D63DCA26E-M7BCONTROL20201001202009302020093078B7B58B3C21-2C631A26AFB4,M7BANCHOR-M7BEVENT202010012020100120201001594D63DCA26E-M7BCONTROL20201001202009302020093078B7B58B3C21-2C631A26AFB4,S2,rapid_warming,SON,1,True,EC0080,39,STS2-SC0101,1,ETS2rapid_warming-TC0106,1,M7b
M7BEVENT-20201027-20201027-20201027-EB6CFB829F2A,M7BPAIR-M7BEVENT202010272020102720201027EB6CFB829F2A-M7BCONTROL202010272020102620201026637D6D9DC3DA-37A86E25C275,M7BANCHOR-M7BEVENT202010272020102720201027EB6CFB829F2A-M7BCONTROL202010272020102620201026637D6D9DC3DA-37A86E25C275,S2,rapid_warming,SON,1,True,EC0080,39,STS2-SC0102,3,ETS2rapid_warming-TC0107,1,M7b
M7BEVENT-20201102-20201102-20201102-16B721E727F3,M7BPAIR-M7BEVENT20201102202011022020110216B721E727F3-M7BCONTROL20201102202011012020110109A1E838979F-61FBB8F329D1,M7BANCHOR-M7BEVENT20201102202011022020110216B721E727F3-M7BCONTROL20201102202011012020110109A1E838979F-61FBB8F329D1,S2,rapid_warming,SON,1,True,EC0080,39,STS2-SC0102,3,ETS2rapid_warming-TC0108,1,M7b
M7BEVENT-20201109-20201109-20201109-A7140E5C63F4,M7BPAIR-M7BEVENT202011092020110920201109A7140E5C63F4-M7BCONTROL20201109202011082020110832056A176219-C43AD688C332,M7BANCHOR-M7BEVENT202011092020110920201109A7140E5C63F4-M7BCONTROL20201109202011082020110832056A176219-C43AD688C332,S2,rapid_warming,SON,1,True,EC0080,39,STS2-SC0103,1,ETS2rapid_warming-TC0109,1,M7b
M7BEVENT-20201122-20201122-20201122-30D6E240D9BE,M7BPAIR-M7BEVENT20201122202011222020112230D6E240D9BE-M7BCONTROL20201122202011212020112132A27FD3A921-8B13E613C4C6,M7BANCHOR-M7BEVENT20201122202011222020112230D6E240D9BE-M7BCONTROL20201122202011212020112132A27FD3A921-8B13E613C4C6,S2,rapid_warming,SON,1,True,EC0080,39,STS2-SC0105,1,ETS2rapid_warming-TC0110,1,M7b
M7BEVENT-20201128-20201128-20201128-1E0D66DA5739,M7BPAIR-M7BEVENT2020112820201128202011281E0D66DA5739-M7BCONTROL2020112820201127202011274332C227A2AB-CD2A7BE38CD7,M7BANCHOR-M7BEVENT2020112820201128202011281E0D66DA5739-M7BCONTROL2020112820201127202011274332C227A2AB-CD2A7BE38CD7,S2,rapid_warming,SON,1,True,EC0080,39,STS2-SC0106,4,ETS2rapid_warming-TC0111,1,M7b
