left_event_id,right_event_id,left_station_id,right_station_id,left_event_type,right_event_type,left_season,right_season,same_station,same_event_type,same_season,overlap_days,union_days,jaccard,overlap_class,experiment_family
M7BEVENT-20201018-20201018-20201018-B10E58BA5D81,M7BEVENT-20201106-20201010-20201106-68B8373A154A,P3,S2,rapid_warming,high_temperature,SON,SON,False,False,True,1,28,0.03571428571428571,cross_station,M7b
M7BEVENT-20201122-20201122-20201122-D4CBC71277C9,M7BEVENT-20201122-20201122-20201122-30D6E240D9BE,P3,S2,rapid_warming,rapid_warming,SON,SON,False,True,True,1,1,1.0,cross_station,M7b
M7BEVENT-20191222-20191124-20191208-AB55F32F9312,M7BEVENT-20191128-20191111-20191128-EE64318DFE69,S2,S2,flood,high_temperature,DJF,SON,True,False,False,5,28,0.17857142857142858,cross_type,M7b
M7BEVENT-20191222-20191124-20191208-AB55F32F9312,M7BEVENT-20191125-20191125-20191125-0468228543B7,S2,S2,flood,rapid_warming,DJF,SON,True,False,False,1,15,0.06666666666666667,cross_type,M7b
M7BEVENT-20201222-20201124-20201208-6FAB4596E7B3,M7BEVENT-20201201-20201201-20201201-BD4685F7F664,S2,S2,flood,rapid_warming,DJF,DJF,True,False,True,1,15,0.06666666666666667,cross_type,M7b
M7BEVENT-20201222-20201124-20201208-6FAB4596E7B3,M7BEVENT-20201206-20201206-20201206-C87F7BF55E0F,S2,S2,flood,rapid_warming,DJF,DJF,True,False,True,1,15,0.06666666666666667,cross_type,M7b
M7BEVENT-20201222-20201124-20201208-6FAB4596E7B3,M7BEVENT-20201128-20201128-20201128-1E0D66DA5739,S2,S2,flood,rapid_warming,DJF,SON,True,False,False,1,15,0.06666666666666667,cross_type,M7b
M7BEVENT-20180719-20180707-20180721-A0BD86F4EE11,M7BEVENT-20180725-20180718-20180801-5FCF56EA9394,S2,S2,flood,flood,JJA,JJA,True,True,True,4,26,0.15384615384615385,same_type_flood,M7b
M7BEVENT-20180719-20180707-20180721-A0BD86F4EE11,M7BEVENT-20180709-20180709-20180709-D42BE82D402A,S2,S2,flood,rapid_warming,JJA,JJA,True,False,True,1,15,0.06666666666666667,cross_type,M7b
M7BEVENT-20180819-20180809-20180823-8D1BC0A053F4,M7BEVENT-20180811-20180811-20180811-AA2B24A5CC37,S2,S2,flood,rapid_warming,JJA,JJA,True,False,True,1,15,0.06666666666666667,cross_type,M7b
M7BEVENT-20180819-20180809-20180823-8D1BC0A053F4,M7BEVENT-20180819-20180819-20180819-1C12A0ACD1F0,S2,S2,flood,rapid_warming,JJA,JJA,True,False,True,1,15,0.06666666666666667,cross_type,M7b
M7BEVENT-20180819-20180809-20180823-8D1BC0A053F4,M7BEVENT-20180823-20180823-20180823-1BD9E2A62226,S2,S2,flood,rapid_warming,JJA,JJA,True,False,True,1,15,0.06666666666666667,cross_type,M7b
M7BEVENT-20200821-20200717-20200731-7DA9B5D69133,M7BEVENT-20200720-20200720-20200720-BE73F18B716E,S2,S2,flood,rapid_warming,JJA,JJA,True,False,True,1,15,0.06666666666666667,cross_type,M7b
M7BEVENT-20190531-20190523-20190606-B9DBF5B51BEA,M7BEVENT-20190611-20190605-20190611-1458080E48E9,S2,S2,flood,low_flow,MAM,JJA,True,False,False,2,20,0.1,cross_type,M7b
M7BEVENT-20200512-20200503-20200517-D3348B6B57A2,M7BEVENT-20200503-20200503-20200503-41409B9C6BAB,S2,S2,flood,rapid_warming,MAM,MAM,True,False,True,1,15,0.06666666666666667,cross_type,M7b
M7BEVENT-20200512-20200503-20200517-D3348B6B57A2,M7BEVENT-20200516-20200516-20200516-42D3EE991CC9,S2,S2,flood,rapid_warming,MAM,MAM,True,False,True,1,15,0.06666666666666667,cross_type,M7b
M7BEVENT-20200531-20200521-20200604-A43FB3884D07,M7BEVENT-20200602-20200602-20200602-F583E1819F67,S2,S2,flood,rapid_warming,MAM,JJA,True,False,False,1,15,0.06666666666666667,cross_type,M7b
M7BEVENT-20200531-20200521-20200604-A43FB3884D07,M7BEVENT-20200531-20200530-20200531-2843726BCE16,S2,S2,flood,rapid_warming,MAM,MAM,True,False,True,2,15,0.13333333333333333,cross_type,M7b
M7BEVENT-20181006-20180907-20180921-0451C6D0914E,M7BEVENT-20180914-20180914-20180914-07D9F3304ED6,S2,S2,flood,rapid_warming,SON,SON,True,False,True,1,15,0.06666666666666667,cross_type,M7b
M7BEVENT-20181015-20181008-20181022-1F13A14421DD,M7BEVENT-20181014-20181014-20181014-C97452BBBDE0,S2,S2,flood,rapid_warming,SON,SON,True,False,True,1,15,0.06666666666666667,cross_type,M7b
M7BEVENT-20181115-20181108-20181122-A7BD18BC7A84,M7BEVENT-20181113-20181106-20181113-24D50FEDE8A4,S2,S2,flood,low_flow,SON,SON,True,False,True,6,17,0.35294117647058826,cross_type,M7b
M7BEVENT-20190906-20190830-20190913-4B02540832D4,M7BEVENT-20190830-20190827-20190830-7D46CAED510C,S2,S2,flood,high_temperature,SON,JJA,True,False,False,1,18,0.05555555555555555,cross_type,M7b
M7BEVENT-20190906-20190830-20190913-4B02540832D4,M7BEVENT-20190908-20190908-20190908-896817BA0896,S2,S2,flood,rapid_warming,SON,SON,True,False,True,1,15,0.06666666666666667,cross_type,M7b
M7BEVENT-20190906-20190830-20190913-4B02540832D4,M7BEVENT-20190912-20190912-20190912-7404493681EA,S2,S2,flood,rapid_warming,SON,SON,True,False,True,1,15,0.06666666666666667,cross_type,M7b
M7BEVENT-20190927-20190919-20191003-F07898434D13,M7BEVENT-20191005-20191002-20191005-2E63C68FFF91,S2,S2,flood,rapid_warming,SON,SON,True,False,True,2,17,0.11764705882352941,cross_type,M7b
M7BEVENT-20180105-20180101-20180105-2F85BFDB0D7F,M7BEVENT-20180102-20180102-20180102-E9968CB3D3C6,S2,S2,high_temperature,rapid_warming,DJF,DJF,True,False,True,1,5,0.2,cross_type,M7b
M7BEVENT-20180105-20180101-20180105-2F85BFDB0D7F,M7BEVENT-20180104-20180104-20180104-CCA78206E95F,S2,S2,high_temperature,rapid_warming,DJF,DJF,True,False,True,1,5,0.2,cross_type,M7b
M7BEVENT-20180121-20180119-20180121-51224F5B8C39,M7BEVENT-20180119-20180119-20180119-C52925922475,S2,S2,high_temperature,rapid_warming,DJF,DJF,True,False,True,1,3,0.3333333333333333,cross_type,M7b
M7BEVENT-20180210-20180207-20180210-0C550D9E993F,M7BEVENT-20180209-20180208-20180209-B2E6A247A8BD,S2,S2,high_temperature,rapid_warming,DJF,DJF,True,False,True,2,4,0.5,cross_type,M7b
M7BEVENT-20200110-20200104-20200110-CFC0D0935E0F,M7BEVENT-20200104-20200104-20200104-72AB261AAEBA,S2,S2,high_temperature,rapid_warming,DJF,DJF,True,False,True,1,7,0.14285714285714285,cross_type,M7b
M7BEVENT-20200110-20200104-20200110-CFC0D0935E0F,M7BEVENT-20200106-20200106-20200106-B575834292FD,S2,S2,high_temperature,rapid_warming,DJF,DJF,True,False,True,1,7,0.14285714285714285,cross_type,M7b
M7BEVENT-20200110-20200104-20200110-CFC0D0935E0F,M7BEVENT-20200108-20200108-20200108-D6FF3E18F7D6,S2,S2,high_temperature,rapid_warming,DJF,DJF,True,False,True,1,7,0.14285714285714285,cross_type,M7b
M7BEVENT-20180415-20180410-20180415-23C06B1E3694,M7BEVENT-20180411-20180411-20180411-BADE2579B02C,S2,S2,high_temperature,rapid_warming,MAM,MAM,True,False,True,1,6,0.16666666666666666,cross_type,M7b
M7BEVENT-20180530-20180522-20180530-4685E84AD122,M7BEVENT-20180523-20180523-20180523-8963456BD980,S2,S2,high_temperature,rapid_warming,MAM,MAM,True,False,True,1,9,0.1111111111111111,cross_type,M7b
M7BEVENT-20200402-20200328-20200402-1D4268D499E0,M7BEVENT-20200328-20200328-20200328-6C3FFB3A8982,S2,S2,high_temperature,rapid_warming,MAM,MAM,True,False,True,1,6,0.16666666666666666,cross_type,M7b
M7BEVENT-20200402-20200328-20200402-1D4268D499E0,M7BEVENT-20200401-20200401-20200401-0AE4285876C7,S2,S2,high_temperature,rapid_warming,MAM,MAM,True,False,True,1,6,0.16666666666666666,cross_type,M7b
M7BEVENT-20191128-20191111-20191128-EE64318DFE69,M7BEVENT-20191111-20191111-20191111-04B09DBF5EC5,S2,S2,high_temperature,rapid_warming,SON,SON,True,False,True,1,18,0.05555555555555555,cross_type,M7b
M7BEVENT-20191128-20191111-20191128-EE64318DFE69,M7BEVENT-20191125-20191125-20191125-0468228543B7,S2,S2,high_temperature,rapid_warming,SON,SON,True,False,True,1,18,0.05555555555555555,cross_type,M7b
M7BEVENT-20201106-20201010-20201106-68B8373A154A,M7BEVENT-20201027-20201027-20201027-EB6CFB829F2A,S2,S2,high_temperature,rapid_warming,SON,SON,True,False,True,1,28,0.03571428571428571,cross_type,M7b
M7BEVENT-20201106-20201010-20201106-68B8373A154A,M7BEVENT-20201102-20201102-20201102-16B721E727F3,S2,S2,high_temperature,rapid_warming,SON,SON,True,False,True,1,28,0.03571428571428571,cross_type,M7b
M7BEVENT-20180615-20180601-20180615-D178C7B02F85,M7BEVENT-20180603-20180603-20180603-08EB3C912D52,S2,S2,low_flow,rapid_warming,JJA,JJA,True,False,True,1,15,0.06666666666666667,cross_type,M7b
M7BEVENT-20180615-20180601-20180615-D178C7B02F85,M7BEVENT-20180607-20180607-20180607-0C2980F655A1,S2,S2,low_flow,rapid_warming,JJA,JJA,True,False,True,1,15,0.06666666666666667,cross_type,M7b
M7BEVENT-20190611-20190605-20190611-1458080E48E9,M7BEVENT-20190608-20190608-20190608-4D5F563FED6E,S2,S2,low_flow,rapid_warming,JJA,JJA,True,False,True,1,7,0.14285714285714285,cross_type,M7b
