date,t2m_deg_c
2025-09-16,14.35
2025-09-17,12.4
2025-09-18,15.16
2025-09-19,18.16
2025-09-20,18.53
2025-09-21,18.99
2025-09-22,11.87
2025-09-23,11.11
2025-09-24,10.69
2025-09-25,8.37
2025-09-26,11.28
2025-09-27,12.96
2025-09-28,12.76
2025-09-29,8.55
2025-09-30,7.04
2025-10-01,6.66
2025-10-02,6.3
2025-10-03,6.96
2025-10-04,6.68
2025-10-05,8.15
2025-10-06,9.25
2025-10-07,10.19
2025-10-08,10.55
2025-10-09,11.19
2025-10-10,10.75
2025-10-11,11.83
2025-10-12,11.05
2025-10-13,10.26
2025-10-14,8.35
2025-10-15,9.16
2025-10-16,7.9
2025-10-17,8.68
2025-10-18,5.33
2025-10-19,3.62
2025-10-20,5.25
2025-10-21,9.55
2025-10-22,9.16
2025-10-23,10.77
2025-10-24,6.97
2025-10-25,6.01
2025-10-26,6.42
2025-10-27,5.15
2025-10-28,7.19
2025-10-29,8.1
2025-10-30,7.61
2025-10-31,6.04
2025-11-01,7.86
2025-11-02,8.73
2025-11-03,6.61
2025-11-04,5.4
2025-11-05,4.82
2025-11-06,5.16
2025-11-07,5.65
2025-11-08,6.4
2025-11-09,5.31
2025-11-10,5.92
2025-11-11,4.86
2025-11-12,4.47
2025-11-13,4.6
2025-11-14,4.37
2025-11-15,3.9
2025-11-16,5.47
2025-11-17,3.35
2025-11-18,0.59
2025-11-19,-1.42
2025-11-20,-0.93
2025-11-21,-2.36
2025-11-22,-3.1
2025-11-23,-5.07
2025-11-24,-2.52
2025-11-25,-0.76
2025-11-26,-1.02
2025-11-27,-1.67
2025-11-28,-2.87
2025-11-29,-0.45
2025-11-30,0.77
2025-12-01,0.83
2025-12-02,0.31
2025-12-03,-0.27
2025-12-04,0.97
2025-12-05,1.68
2025-12-06,-0.56
2025-12-07,1.67
2025-12-08,5.42
2025-12-09,6.28
2025-12-10,5.88
2025-12-11,5.37
2025-12-12,1.7
2025-12-13,0.81
2025-12-14,1.64
2025-12-15,-1.06
2025-12-16,-2.26
2025-12-17,-0.87
2025-12-18,0.6
2025-12-19,-0.28
2025-12-20,0.87
2025-12-21,0.63
2025-12-22,0.49
2025-12-23,0.08
2025-12-24,-3.47
2025-12-25,-5.53
2025-12-26,-4.05
2025-12-27,-2.39
2025-12-28,-2.78
2025-12-29,-2.44
2025-12-30,-2.98
2025-12-31,-3.06
2026-01-01,-0.88
