date,t2m_deg_c
2025-09-08,17.33
2025-09-09,18.47
2025-09-10,17.58
2025-09-11,18.03
2025-09-12,15.52
2025-09-13,16.91
2025-09-14,14.95
2025-09-15,14.76
2025-09-16,14.8
2025-09-17,11.83
2025-09-18,13.82
2025-09-19,17.61
2025-09-20,18.07
2025-09-21,19.24
2025-09-22,17.51
2025-09-23,10.72
2025-09-24,9.73
2025-09-25,9.76
2025-09-26,11.01
2025-09-27,11.97
2025-09-28,10.53
2025-09-29,7.84
2025-09-30,7.0
2025-10-01,7.23
2025-10-02,4.56
2025-10-03,4.29
2025-10-04,6.02
2025-10-05,8.04
2025-10-06,8.02
2025-10-07,9.15
2025-10-08,9.71
2025-10-09,11.36
2025-10-10,10.08
2025-10-11,11.76
2025-10-12,11.18
2025-10-13,9.48
2025-10-14,7.67
2025-10-15,8.19
2025-10-16,8.13
2025-10-17,8.14
2025-10-18,5.63
2025-10-19,4.17
2025-10-20,4.48
2025-10-21,6.8
2025-10-22,10.28
2025-10-23,12.13
2025-10-24,7.62
2025-10-25,5.54
2025-10-26,6.68
2025-10-27,4.5
2025-10-28,7.23
2025-10-29,9.01
2025-10-30,9.02
2025-10-31,6.65
2025-11-01,11.08
2025-11-02,10.78
2025-11-03,6.92
2025-11-04,5.51
2025-11-05,4.84
2025-11-06,5.38
2025-11-07,5.17
2025-11-08,4.85
2025-11-09,5.43
2025-11-10,5.21
2025-11-11,5.72
2025-11-12,4.65
2025-11-13,1.78
2025-11-14,2.52
2025-11-15,5.74
2025-11-16,5.21
2025-11-17,3.9
2025-11-18,0.2
2025-11-19,-1.64
2025-11-20,0.0
2025-11-21,-1.26
2025-11-22,-1.77
2025-11-23,-2.58
2025-11-24,-1.71
2025-11-25,0.31
2025-11-26,-2.47
2025-11-27,-2.58
2025-11-28,-5.27
2025-11-29,-1.7
2025-11-30,-0.15
2025-12-01,0.25
2025-12-02,-0.21
2025-12-03,0.37
2025-12-04,1.85
2025-12-05,3.52
2025-12-06,4.04
2025-12-07,2.78
2025-12-08,3.42
2025-12-09,4.27
2025-12-10,3.13
2025-12-11,4.92
2025-12-12,2.19
2025-12-13,-1.04
2025-12-14,1.09
2025-12-15,-1.68
2025-12-16,-1.73
2025-12-17,-0.88
2025-12-18,-0.06
2025-12-19,1.15
2025-12-20,0.79
2025-12-21,0.61
2025-12-22,0.62
2025-12-23,-0.09
2025-12-24,-2.76
2025-12-25,-4.38
2025-12-26,-3.66
2025-12-27,-2.01
2025-12-28,-3.02
2025-12-29,-3.89
2025-12-30,-3.23
2025-12-31,-3.82
2026-01-01,-1.23
