scenario_id,station_id,model,training_seed,mask_seed,gap_length,anchor_id,anchor_year,annual_demeaned_MAE,annual_demeaned_climatology_MAE,n_evaluated,annual_demeaned_skill,denominator_guard_degC,detrending_definition
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0113,B1,pchip,-1.0,113,1.0,ANCHOR-publishedv2-developmenttest-B1-T-JJA-R0113,2020.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0113,B1,random_forest,-1.0,113,1.0,ANCHOR-publishedv2-developmenttest-B1-T-JJA-R0113,2020.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0113,B1,xgboost,-1.0,113,1.0,ANCHOR-publishedv2-developmenttest-B1-T-JJA-R0113,2020.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0114,B1,air_hydro,-1.0,114,1.0,ANCHOR-publishedv2-developmenttest-B1-T-JJA-R0114,2020.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0114,B1,air_only,-1.0,114,1.0,ANCHOR-publishedv2-developmenttest-B1-T-JJA-R0114,2020.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0114,B1,climatology,-1.0,114,1.0,ANCHOR-publishedv2-developmenttest-B1-T-JJA-R0114,2020.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0114,B1,donor_regression,-1.0,114,1.0,ANCHOR-publishedv2-developmenttest-B1-T-JJA-R0114,2020.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0114,B1,kalman,-1.0,114,1.0,ANCHOR-publishedv2-developmenttest-B1-T-JJA-R0114,2020.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0114,B1,linear,-1.0,114,1.0,ANCHOR-publishedv2-developmenttest-B1-T-JJA-R0114,2020.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0114,B1,pchip,-1.0,114,1.0,ANCHOR-publishedv2-developmenttest-B1-T-JJA-R0114,2020.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0114,B1,random_forest,-1.0,114,1.0,ANCHOR-publishedv2-developmenttest-B1-T-JJA-R0114,2020.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0114,B1,xgboost,-1.0,114,1.0,ANCHOR-publishedv2-developmenttest-B1-T-JJA-R0114,2020.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0115,B1,air_hydro,-1.0,115,1.0,ANCHOR-publishedv2-developmenttest-B1-T-JJA-R0115,2020.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0115,B1,air_only,-1.0,115,1.0,ANCHOR-publishedv2-developmenttest-B1-T-JJA-R0115,2020.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0115,B1,climatology,-1.0,115,1.0,ANCHOR-publishedv2-developmenttest-B1-T-JJA-R0115,2020.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0115,B1,donor_regression,-1.0,115,1.0,ANCHOR-publishedv2-developmenttest-B1-T-JJA-R0115,2020.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0115,B1,kalman,-1.0,115,1.0,ANCHOR-publishedv2-developmenttest-B1-T-JJA-R0115,2020.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0115,B1,linear,-1.0,115,1.0,ANCHOR-publishedv2-developmenttest-B1-T-JJA-R0115,2020.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0115,B1,pchip,-1.0,115,1.0,ANCHOR-publishedv2-developmenttest-B1-T-JJA-R0115,2020.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0115,B1,random_forest,-1.0,115,1.0,ANCHOR-publishedv2-developmenttest-B1-T-JJA-R0115,2020.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0115,B1,xgboost,-1.0,115,1.0,ANCHOR-publishedv2-developmenttest-B1-T-JJA-R0115,2020.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0116,B1,air_hydro,-1.0,116,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0116,2019.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0116,B1,air_only,-1.0,116,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0116,2019.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0116,B1,climatology,-1.0,116,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0116,2019.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0116,B1,donor_regression,-1.0,116,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0116,2019.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0116,B1,kalman,-1.0,116,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0116,2019.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0116,B1,linear,-1.0,116,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0116,2019.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0116,B1,pchip,-1.0,116,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0116,2019.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0116,B1,random_forest,-1.0,116,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0116,2019.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0116,B1,xgboost,-1.0,116,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0116,2019.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0117,B1,air_hydro,-1.0,117,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0117,2018.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0117,B1,air_only,-1.0,117,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0117,2018.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0117,B1,climatology,-1.0,117,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0117,2018.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0117,B1,donor_regression,-1.0,117,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0117,2018.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0117,B1,kalman,-1.0,117,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0117,2018.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0117,B1,linear,-1.0,117,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0117,2018.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0117,B1,pchip,-1.0,117,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0117,2018.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0117,B1,random_forest,-1.0,117,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0117,2018.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0117,B1,xgboost,-1.0,117,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0117,2018.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0118,B1,air_hydro,-1.0,118,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0118,2019.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0118,B1,air_only,-1.0,118,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0118,2019.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0118,B1,climatology,-1.0,118,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0118,2019.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0118,B1,donor_regression,-1.0,118,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0118,2019.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0118,B1,kalman,-1.0,118,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0118,2019.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0118,B1,linear,-1.0,118,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0118,2019.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0118,B1,pchip,-1.0,118,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0118,2019.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0118,B1,random_forest,-1.0,118,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0118,2019.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0118,B1,xgboost,-1.0,118,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0118,2019.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0119,B1,air_hydro,-1.0,119,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0119,2018.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0119,B1,air_only,-1.0,119,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0119,2018.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0119,B1,climatology,-1.0,119,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0119,2018.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0119,B1,donor_regression,-1.0,119,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0119,2018.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0119,B1,kalman,-1.0,119,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0119,2018.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0119,B1,linear,-1.0,119,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0119,2018.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0119,B1,pchip,-1.0,119,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0119,2018.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0119,B1,random_forest,-1.0,119,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0119,2018.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0119,B1,xgboost,-1.0,119,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0119,2018.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0120,B1,air_hydro,-1.0,120,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0120,2019.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0120,B1,air_only,-1.0,120,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0120,2019.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0120,B1,climatology,-1.0,120,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0120,2019.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0120,B1,donor_regression,-1.0,120,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0120,2019.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0120,B1,kalman,-1.0,120,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0120,2019.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0120,B1,linear,-1.0,120,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0120,2019.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0120,B1,pchip,-1.0,120,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0120,2019.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0120,B1,random_forest,-1.0,120,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0120,2019.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D001-PUBLISHED_V2-DEVELOPMENT_TEST-R0120,B1,xgboost,-1.0,120,1.0,ANCHOR-publishedv2-developmenttest-B1-T-SON-R0120,2019.0,0.0,0.0,1,,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D003-PUBLISHED_V2-DEVELOPMENT_TEST-R0101,B1,air_hydro,-1.0,101,3.0,ANCHOR-publishedv2-developmenttest-B1-T-DJF-R0101,2019.0,0.10368404531661879,0.07777770360310872,3,-0.3330818539681675,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D003-PUBLISHED_V2-DEVELOPMENT_TEST-R0101,B1,air_only,-1.0,101,3.0,ANCHOR-publishedv2-developmenttest-B1-T-DJF-R0101,2019.0,0.10153948679547813,0.07777770360310872,3,-0.3055089324007718,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D003-PUBLISHED_V2-DEVELOPMENT_TEST-R0101,B1,climatology,-1.0,101,3.0,ANCHOR-publishedv2-developmenttest-B1-T-DJF-R0101,2019.0,0.07777770360310872,0.07777770360310872,3,0.0,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D003-PUBLISHED_V2-DEVELOPMENT_TEST-R0101,B1,donor_regression,-1.0,101,3.0,ANCHOR-publishedv2-developmenttest-B1-T-DJF-R0101,2019.0,0.24302683108578704,0.07777770360310872,3,-2.1246336652715656,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D003-PUBLISHED_V2-DEVELOPMENT_TEST-R0101,B1,kalman,-1.0,101,3.0,ANCHOR-publishedv2-developmenttest-B1-T-DJF-R0101,2019.0,0.04448786292042665,0.07777770360310872,3,0.42801264553343665,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D003-PUBLISHED_V2-DEVELOPMENT_TEST-R0101,B1,linear,-1.0,101,3.0,ANCHOR-publishedv2-developmenttest-B1-T-DJF-R0101,2019.0,0.04444440205891927,0.07777770360310872,3,0.4285714285714285,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D003-PUBLISHED_V2-DEVELOPMENT_TEST-R0101,B1,pchip,-1.0,101,3.0,ANCHOR-publishedv2-developmenttest-B1-T-DJF-R0101,2019.0,0.022222201029459637,0.07777770360310872,3,0.7142857142857142,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D003-PUBLISHED_V2-DEVELOPMENT_TEST-R0101,B1,random_forest,-1.0,101,3.0,ANCHOR-publishedv2-developmenttest-B1-T-DJF-R0101,2019.0,0.08061191153526259,0.07777770360310872,3,-0.03643985102229985,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D003-PUBLISHED_V2-DEVELOPMENT_TEST-R0101,B1,xgboost,-1.0,101,3.0,ANCHOR-publishedv2-developmenttest-B1-T-DJF-R0101,2019.0,0.020640797085232216,0.07777770360310872,3,0.7346180701019409,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D003-PUBLISHED_V2-DEVELOPMENT_TEST-R0102,B1,air_hydro,-1.0,102,3.0,ANCHOR-publishedv2-developmenttest-B1-T-DJF-R0102,2019.0,0.046502685215527396,0.0666666825612386,3,0.30245988807361135,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D003-PUBLISHED_V2-DEVELOPMENT_TEST-R0102,B1,air_only,-1.0,102,3.0,ANCHOR-publishedv2-developmenttest-B1-T-DJF-R0102,2019.0,0.04141371409296152,0.0666666825612386,3,0.3787944367125249,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D003-PUBLISHED_V2-DEVELOPMENT_TEST-R0102,B1,climatology,-1.0,102,3.0,ANCHOR-publishedv2-developmenttest-B1-T-DJF-R0102,2019.0,0.0666666825612386,0.0666666825612386,3,0.0,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D003-PUBLISHED_V2-DEVELOPMENT_TEST-R0102,B1,donor_regression,-1.0,102,3.0,ANCHOR-publishedv2-developmenttest-B1-T-DJF-R0102,2019.0,0.21521086090876396,0.0666666825612386,3,-2.2281621439776282,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D003-PUBLISHED_V2-DEVELOPMENT_TEST-R0102,B1,kalman,-1.0,102,3.0,ANCHOR-publishedv2-developmenttest-B1-T-DJF-R0102,2019.0,0.07244398394192232,0.0666666825612386,3,-0.0866595000490209,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D003-PUBLISHED_V2-DEVELOPMENT_TEST-R0102,B1,linear,-1.0,102,3.0,ANCHOR-publishedv2-developmenttest-B1-T-DJF-R0102,2019.0,0.07222223944134182,0.0666666825612386,3,-0.08333333333333326,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
SCI-DENSE-BLK-B1-T-D003-PUBLISHED_V2-DEVELOPMENT_TEST-R0102,B1,pchip,-1.0,102,3.0,ANCHOR-publishedv2-developmenttest-B1-T-DJF-R0102,2019.0,0.0659722379512257,0.0666666825612386,3,0.01041666666666674,0.05,separate_truth_and_prediction_calendar_year_anomaly_means_removed
