network_id,target_station,donor_station,gap_length,realized_mae,n_placements
huc8_03070103,02208493,02203950,90,1.377574912483628,20
huc8_03070103,02208493,02203960,90,1.5173473869985743,20
huc8_03070103,02208493,02204037,90,1.4413989834412342,20
huc8_03070103,02208493,02205865,90,1.2651350955614762,20
huc8_03070103,02208493,02207120,90,1.5852287016219848,20
huc8_03070103,02208493,02207135,90,1.3589755467652005,20
huc8_03070103,02208493,02207160,90,1.9247653477068325,20
huc8_03070103,02208493,02207185,90,1.370410960226804,20
huc8_03070103,02208493,02207385,90,1.5179429523659491,20
huc8_03070103,02208493,02207400,90,1.5863131757768625,20
huc8_03070103,02208493,02208150,90,1.4839593144607748,20
huc8_03070103,02208493,02208450,90,1.5450960776125846,20
huc8_03080103,022462002,02244040,90,2.7482240160595888,20
huc8_03080103,022462002,02245340,90,3.1124631100325013,20
huc8_03080103,022462002,02246459,90,2.6291790233816323,20
huc8_03080103,022462002,02246518,90,2.5009572478527518,20
huc8_03080103,022462002,02246751,90,1.9719518800899896,20
huc8_03080103,022462002,02246804,90,2.7967446847918778,20
huc8_03080103,022462002,300803081354500,90,2.238157465149064,20
huc8_03080103,022462002,301124081395901,90,2.9621552701393496,20
huc8_03080103,022462002,301204081434900,90,2.4029305319209535,20
huc8_03080103,022462002,301817081393600,90,3.0532492195547007,20
huc8_03080103,022462002,302309081333001,90,2.9966123087011107,20
huc8_03080103,022462002,302609081453300,90,2.869128432854741,20
huc8_03080103,022462002,302657081312400,90,2.862863993491301,20
huc8_03080103,02246518,02244040,90,1.6118586676955946,20
huc8_03080103,02246518,02245340,90,2.5969082578591696,20
huc8_03080103,02246518,022462002,90,0.9781817926010479,20
huc8_03080103,02246518,02246459,90,1.4961284278146263,20
huc8_03080103,02246518,02246751,90,0.852538296316815,20
huc8_03080103,02246518,02246804,90,1.9280085391708899,20
huc8_03080103,02246518,300803081354500,90,0.9595327492860835,20
huc8_03080103,02246518,301124081395901,90,2.0426126891535867,20
huc8_03080103,02246518,301204081434900,90,1.5446087141319385,20
huc8_03080103,02246518,301817081393600,90,2.413735978685076,20
huc8_03080103,02246518,302309081333001,90,2.096919343335254,20
huc8_03080103,02246518,302609081453300,90,2.108155272829959,20
huc8_03080103,02246518,302657081312400,90,2.0554425669197665,20
huc8_03080103,02246751,02244040,90,2.891714558410766,20
huc8_03080103,02246751,02245340,90,3.1351490965986164,20
huc8_03080103,02246751,022462002,90,1.9374994837920672,20
huc8_03080103,02246751,02246459,90,2.6407750661855087,20
huc8_03080103,02246751,02246518,90,2.397804158601467,20
huc8_03080103,02246751,02246804,90,2.787873501870641,20
huc8_03080103,02246751,300803081354500,90,2.3539106176132547,20
huc8_03080103,02246751,301124081395901,90,2.9726226611793827,20
huc8_03080103,02246751,301204081434900,90,2.508219575354299,20
huc8_03080103,02246751,301817081393600,90,3.0674097668292273,20
huc8_03080103,02246751,302309081333001,90,2.8052066765327432,20
huc8_03080103,02246751,302609081453300,90,2.9415570090142125,20
huc8_03080103,02246751,302657081312400,90,2.836729746546168,20
huc8_03080103,301204081434900,02244040,90,1.4350882974549324,20
huc8_03080103,301204081434900,02245340,90,2.6474262008936553,20
huc8_03080103,301204081434900,022462002,90,0.646108956012095,20
huc8_03080103,301204081434900,02246459,90,1.3645337349975266,20
huc8_03080103,301204081434900,02246518,90,1.2593526201511092,20
huc8_03080103,301204081434900,02246751,90,0.7973965032256161,20
huc8_03080103,301204081434900,02246804,90,1.8434910116919905,20
huc8_03080103,301204081434900,300803081354500,90,1.014112315005753,20
huc8_03080103,301204081434900,301124081395901,90,1.9258043183020894,20
huc8_03080103,301204081434900,301817081393600,90,2.4838635410558507,20
huc8_03080103,301204081434900,302309081333001,90,2.082099454435618,20
huc8_03080103,301204081434900,302609081453300,90,2.004501334985459,20
huc8_03080103,301204081434900,302657081312400,90,1.9976292958180857,20
huc8_03080103,302309081333001,02244040,90,1.8221097938171298,20
huc8_03080103,302309081333001,02245340,90,1.9533163175862351,19
huc8_03080103,302309081333001,022462002,90,1.8905028036093792,20
huc8_03080103,302309081333001,02246459,90,2.0742371942392204,10
huc8_03080103,302309081333001,02246518,90,2.4358494767235723,8
huc8_03080103,302309081333001,02246751,90,1.8930188606226312,20
huc8_03080103,302309081333001,02246804,90,1.8843572515835285,18
huc8_03080103,302309081333001,300803081354500,90,1.903981290533185,20
huc8_03080103,302309081333001,301124081395901,90,1.857314201949653,20
huc8_03080103,302309081333001,301204081434900,90,1.9605043323653475,16
huc8_03080103,302309081333001,301510081383500,90,1.4469484586120593,6
huc8_03080103,302309081333001,301817081393600,90,2.3390864712280255,10
huc8_03080103,302309081333001,302609081453300,90,1.9147947760779385,20
huc8_03080103,302309081333001,302657081312400,90,2.038384939587581,15
huc8_03090101,02264000,02264100,90,1.5307052911730121,20
huc8_03090101,02264000,02266200,90,1.4369714288903213,20
huc8_03090101,02264000,02266300,90,0.9511557569233128,20
huc8_03090101,02264000,02266495,90,1.012977303711806,20
huc8_03090101,02264100,02264000,90,1.1813350906164193,20
huc8_03090101,02264100,02266200,90,1.1711643195408026,20
huc8_03090101,02264100,02266300,90,0.9510029766064857,20
huc8_03090101,02264100,02266495,90,0.860587358374443,20
huc8_03090101,02266200,02264000,90,1.449242573519824,20
huc8_03090101,02266200,02264100,90,1.4257080238872626,20
huc8_03090101,02266200,02266300,90,0.7892116400026409,20
huc8_03090101,02266200,02266495,90,1.0211638839906247,20
huc8_03090101,02266300,02264000,90,1.5805311347741344,20
huc8_03090101,02266300,02264100,90,1.5952105637388838,20
huc8_03090101,02266300,02266200,90,1.580946975586404,20
huc8_03090101,02266300,02266495,90,1.5626118819441368,20
huc8_03090101,02266495,02264000,90,1.7759502802916312,20
huc8_03090101,02266495,02264100,90,1.7774677701244463,20
huc8_03090101,02266495,02266200,90,1.7635255568814407,20
huc8_03090101,02266495,02266300,90,1.6474649421533598,20
huc8_03150104,02388975,02388985,90,1.9335642049837205,20
huc8_03150104,02388975,02389150,90,1.6946797161382647,20
huc8_03150104,02388975,02394000,90,2.0401756473055963,20
huc8_03150104,02388975,02394682,90,2.2422652081557897,20
huc8_03150104,02388985,02388975,90,1.1890167032122276,20
huc8_03150104,02388985,02389150,90,1.2292800547729554,20
huc8_03150104,02388985,02394000,90,1.4192198606758648,20
huc8_03150104,02388985,02394682,90,1.5022076710741505,20
huc8_03150104,02389150,02388975,90,1.1298498709354128,20
huc8_03150104,02389150,02388985,90,1.5083602449284697,20
huc8_03150104,02389150,02394000,90,1.636888211151637,20
huc8_03150104,02389150,02394682,90,2.289300470836287,20
huc8_03150104,02394000,02388975,90,1.2303245180579832,20
huc8_03150104,02394000,02388985,90,1.2349408211002557,20
huc8_03150104,02394000,02389150,90,1.2352168209681724,20
huc8_03150104,02394000,02394682,90,1.2501234221340263,20
huc8_03150104,02394682,02388975,90,1.3197071982474204,20
huc8_03150104,02394682,02388985,90,1.3284328327077355,20
huc8_03150104,02394682,02389150,90,1.3218988178900992,20
huc8_03150104,02394682,02394000,90,1.3266904519457814,20
huc8_04070007,04136000,04136500,90,1.6774797888402666,20
huc8_04070007,04136000,04136900,90,1.701957257238061,20
huc8_04070007,04136000,04137005,90,1.875126113277247,20
huc8_04070007,04136000,04137020,90,1.716787108003604,20
huc8_04070007,04136000,04137025,90,1.8540206640991872,20
huc8_04070007,04136000,04137030,90,1.912012999598111,20
huc8_04070007,04136000,04137500,90,1.8586637067471,20
huc8_04070007,04136500,04136000,90,1.8397823802826132,20
huc8_04070007,04136500,04136900,90,1.8398375478611189,20
huc8_04070007,04136500,04137005,90,1.8825723631124305,20
huc8_04070007,04136500,04137020,90,1.5901338774243032,20
huc8_04070007,04136500,04137025,90,1.8325617118158655,20
huc8_04070007,04136500,04137030,90,1.9605627405907307,20
huc8_04070007,04136500,04137500,90,1.8844422388113002,20
huc8_04070007,04136900,04136000,90,1.4458844069183285,20
huc8_04070007,04136900,04136500,90,1.32758624598945,20
huc8_04070007,04136900,04137005,90,1.7586406166765436,20
huc8_04070007,04136900,04137020,90,1.5207161961048599,20
huc8_04070007,04136900,04137025,90,1.7733401303111649,20
huc8_04070007,04136900,04137030,90,1.8986940444939915,20
huc8_04070007,04136900,04137500,90,1.7797137352503447,20
huc8_04070007,04137005,04136000,90,1.49269234671018,20
huc8_04070007,04137005,04136500,90,1.0191765979586032,20
huc8_04070007,04137005,04136900,90,1.3817404296214062,20
huc8_04070007,04137005,04137020,90,0.8138095145118115,20
huc8_04070007,04137005,04137025,90,1.2584540158168742,20
huc8_04070007,04137005,04137030,90,1.5118121570589307,20
huc8_04070007,04137005,04137500,90,1.2484196534867325,20
huc8_04070007,04137020,04136000,90,1.7737910083532924,20
huc8_04070007,04137020,04136500,90,1.4978270717619366,20
huc8_04070007,04137020,04136900,90,1.8012699866042179,20
huc8_04070007,04137020,04137005,90,1.775552497786609,20
huc8_04070007,04137020,04137025,90,1.6971061934259226,20
huc8_04070007,04137020,04137030,90,1.8652584427728567,20
huc8_04070007,04137020,04137500,90,1.7047297212710686,20
huc8_04070007,04137025,04136000,90,1.4561313676002046,20
huc8_04070007,04137025,04136500,90,1.0367334030698823,20
huc8_04070007,04137025,04136900,90,1.4052332723888998,20
huc8_04070007,04137025,04137005,90,1.3172366009705576,20
huc8_04070007,04137025,04137020,90,0.5718666037384805,20
huc8_04070007,04137025,04137030,90,1.455935578302981,20
huc8_04070007,04137025,04137500,90,1.1964896847130704,20
huc8_04070007,04137030,04136000,90,1.6722703223688242,20
huc8_04070007,04137030,04136500,90,1.5319439682924945,20
huc8_04070007,04137030,04136900,90,1.6378455160540468,20
huc8_04070007,04137030,04137005,90,1.5930217441810817,20
huc8_04070007,04137030,04137020,90,1.262060943897547,20
huc8_04070007,04137030,04137025,90,1.5322922089181137,20
huc8_04070007,04137030,04137500,90,1.3560302311504742,20
huc8_04070007,04137500,04136000,90,1.4062880913246327,20
huc8_04070007,04137500,04136500,90,1.2640830330425055,20
huc8_04070007,04137500,04136900,90,1.4048694776265114,20
huc8_04070007,04137500,04137005,90,1.3564451084426064,20
huc8_04070007,04137500,04137020,90,1.0786984719071744,20
huc8_04070007,04137500,04137025,90,1.2980396965527528,20
huc8_04070007,04137500,04137030,90,1.3604503049383667,20
huc8_05010006,03034000,03034500,90,1.5539670420444296,20
huc8_05010006,03034000,03036000,90,1.598017041455286,20
huc8_05010006,03034000,03038000,90,1.512344094975886,20
huc8_05010006,03034000,03039000,90,1.6301549721677429,20
huc8_05010006,03034500,03034000,90,1.4671111998955415,20
huc8_05010006,03034500,03036000,90,1.97747275147749,20
huc8_05010006,03034500,03038000,90,1.4725508886299277,20
huc8_05010006,03034500,03039000,90,1.9473114763366266,20
huc8_05010006,03036000,03034000,90,1.7991607103701253,20
huc8_05010006,03036000,03034500,90,1.8759853303042466,20
huc8_05010006,03036000,03038000,90,1.8170496618082068,20
huc8_05010006,03036000,03039000,90,1.7284053008143339,20
huc8_05010006,03038000,03034000,90,2.0231066116841063,20
huc8_05010006,03038000,03034500,90,2.1631460119726977,20
huc8_05010006,03038000,03036000,90,2.2488460301660913,20
huc8_05010006,03038000,03039000,90,2.255604613094001,20
huc8_05010006,03039000,03034000,90,1.5818479881353762,20
huc8_05010006,03039000,03034500,90,1.6136641794663587,20
huc8_05010006,03039000,03036000,90,1.4881882819905379,20
huc8_05010006,03039000,03038000,90,1.5884930216792605,20
huc8_05020006,03076500,03077500,90,1.3394820711980664,17
huc8_05020006,03076500,03079000,90,0.612412963166688,17
huc8_05020006,03076500,03081000,90,1.5106508457283743,17
huc8_05020006,03076500,03083500,90,0.889617688427146,17
huc8_05020006,03077500,03076500,90,1.8451454055122163,16
huc8_05020006,03077500,03079000,90,1.7470427012027565,16
huc8_05020006,03077500,03081000,90,1.269702477452923,16
huc8_05020006,03077500,03083500,90,1.7474930170307066,16
huc8_05020006,03079000,03076500,90,1.5438500068019523,17
huc8_05020006,03079000,03077500,90,1.6654583979671735,17
huc8_05020006,03079000,03081000,90,1.6916078509228305,17
huc8_05020006,03079000,03083500,90,1.236801010972714,17
huc8_05020006,03081000,03076500,90,1.2126514338133878,17
huc8_05020006,03081000,03077500,90,1.1116368514578823,17
huc8_05020006,03081000,03079000,90,1.1792495306927142,17
huc8_05020006,03081000,03083500,90,1.180804716517759,17
huc8_05020006,03083500,03076500,90,1.3952700444569874,16
huc8_05020006,03083500,03077500,90,1.4292418500292248,16
huc8_05020006,03083500,03079000,90,1.3448962376211704,16
huc8_05020006,03083500,03081000,90,1.4558515230713969,16
huc8_05030102,03094704,03102850,90,2.5214120430710247,20
huc8_05030102,03094704,03102950,90,1.8463587549713947,20
huc8_05030102,03094704,03103500,90,2.5765740971438764,20
huc8_05030102,03094704,03104490,90,2.5753891449165947,20
huc8_05030102,03102850,03094704,90,1.081506650595626,20
huc8_05030102,03102850,03102950,90,1.1946352883636737,20
huc8_05030102,03102850,03103500,90,1.8122927636561041,20
huc8_05030102,03102850,03104490,90,1.9141722094088096,20
huc8_05030102,03102950,03094704,90,2.743659696840162,20
huc8_05030102,03102950,03102850,90,2.839959493745115,20
huc8_05030102,03102950,03103500,90,2.8283596013044585,20
huc8_05030102,03102950,03104490,90,2.8704769618606494,20
huc8_05030102,03103500,03094704,90,1.6058913153106513,20
huc8_05030102,03103500,03102850,90,1.6042706735630206,20
huc8_05030102,03103500,03102950,90,1.5806597126586628,20
huc8_05030102,03103500,03104490,90,1.5940650209805254,20
huc8_05030102,03104490,03094704,90,0.9859070427447806,20
huc8_05030102,03104490,03102850,90,1.396117619641998,20
huc8_05030102,03104490,03102950,90,0.9743942493211728,20
huc8_05030102,03104490,03103500,90,1.2279371887104662,20
huc8_05040001,03119341,03119971,90,1.7586352824628153,20
huc8_05040001,03119341,03119979,90,1.6000108455329642,20
huc8_05040001,03119341,03120820,90,1.5151732011008683,20
huc8_05040001,03119341,03120869,90,1.5146793289953342,20
huc8_05040001,03119341,03120961,90,2.071668982101063,20
huc8_05040001,03119341,03125338,90,1.5222768307957262,20
huc8_05040001,03119341,03126395,90,1.5520503974533673,20
huc8_05040001,03119341,03127980,90,1.1248134180254765,20
huc8_05040001,03119341,03127986,90,1.649973757798677,20
huc8_05040001,03119341,03127989,90,1.3501594191358977,20
huc8_05040001,03119971,03119341,90,1.4976295259149937,20
huc8_05040001,03119971,03119979,90,1.1774282193124894,20
huc8_05040001,03119971,03120820,90,1.5082892648086488,20
huc8_05040001,03119971,03120869,90,1.1809182209175044,20
huc8_05040001,03119971,03120961,90,2.2299503091140904,20
huc8_05040001,03119971,03125338,90,1.5802090100976267,20
huc8_05040001,03119971,03126395,90,1.4968416381755136,20
huc8_05040001,03119971,03127980,90,0.8031646593314845,20
huc8_05040001,03119971,03127986,90,1.5627320428090317,20
huc8_05040001,03119971,03127989,90,0.9052718408956892,20
huc8_05040001,03119979,03119341,90,1.5870213372835316,20
huc8_05040001,03119979,03119971,90,1.5002720937481864,20
huc8_05040001,03119979,03120820,90,1.6711060391839214,20
huc8_05040001,03119979,03120869,90,0.8525436802943084,20
huc8_05040001,03119979,03120961,90,1.8640438890005941,20
huc8_05040001,03119979,03125338,90,1.3292665114976456,20
huc8_05040001,03119979,03126395,90,1.344555950087806,20
huc8_05040001,03119979,03127980,90,1.0643452286056339,20
huc8_05040001,03119979,03127986,90,1.3324781196494837,20
huc8_05040001,03119979,03127989,90,0.8010923576725286,20
huc8_05040001,03120820,03119341,90,2.273537318276963,20
huc8_05040001,03120820,03119971,90,2.497805311810487,20
huc8_05040001,03120820,03119979,90,2.3971232349609233,20
huc8_05040001,03120820,03120869,90,2.310890924729583,20
huc8_05040001,03120820,03120961,90,2.7713427605056755,20
huc8_05040001,03120820,03125338,90,2.4302910223389698,20
huc8_05040001,03120820,03126395,90,2.3735972736094864,20
huc8_05040001,03120820,03127980,90,2.0394186499443956,20
huc8_05040001,03120820,03127986,90,2.49157751045221,20
huc8_05040001,03120820,03127989,90,2.299580949113495,20
huc8_05040001,03120869,03119341,90,1.6210715153676496,20
huc8_05040001,03120869,03119971,90,1.6720222685744879,20
huc8_05040001,03120869,03119979,90,1.092429491901099,20
huc8_05040001,03120869,03120820,90,1.6719869405512138,20
huc8_05040001,03120869,03120961,90,1.9003238376366878,20
huc8_05040001,03120869,03125338,90,1.5330978957453405,20
huc8_05040001,03120869,03126395,90,1.46139274093343,20
huc8_05040001,03120869,03127980,90,1.0873800628467856,20
huc8_05040001,03120869,03127986,90,1.4550993665337804,20
huc8_05040001,03120869,03127989,90,0.8459729732774649,20
huc8_05040001,03120961,03119341,90,1.4013764180156512,20
huc8_05040001,03120961,03119971,90,1.4467421529333482,20
huc8_05040001,03120961,03119979,90,0.8884877808223794,20
huc8_05040001,03120961,03120820,90,1.2893775768985087,20
huc8_05040001,03120961,03120869,90,0.5344083483641533,20
huc8_05040001,03120961,03125338,90,1.41786634936178,20
huc8_05040001,03120961,03126395,90,1.3179085236831365,20
huc8_05040001,03120961,03127980,90,0.9307615717310824,20
huc8_05040001,03120961,03127986,90,0.9103513205758832,20
huc8_05040001,03120961,03127989,90,0.6018223237050568,20
huc8_05040001,03125338,03119341,90,1.5415922824619304,20
huc8_05040001,03125338,03119971,90,1.7233277285669892,20
huc8_05040001,03125338,03119979,90,1.305658549487364,20
huc8_05040001,03125338,03120820,90,1.6887458081377935,20
huc8_05040001,03125338,03120869,90,1.3275460885867258,20
huc8_05040001,03125338,03120961,90,2.017238915021786,20
huc8_05040001,03125338,03126395,90,1.208293909324852,20
huc8_05040001,03125338,03127980,90,0.8216651100363019,20
huc8_05040001,03125338,03127986,90,1.410580357989438,20
huc8_05040001,03125338,03127989,90,1.2494718761570687,20
huc8_05040001,03126395,03119341,90,1.3773847428647523,20
huc8_05040001,03126395,03119971,90,1.63270915477955,20
huc8_05040001,03126395,03119979,90,1.1047638771599013,20
huc8_05040001,03126395,03120820,90,1.5839124681965377,20
huc8_05040001,03126395,03120869,90,1.1133139819784037,20
huc8_05040001,03126395,03120961,90,2.0252390920925434,20
huc8_05040001,03126395,03125338,90,0.857655490311093,20
huc8_05040001,03126395,03127980,90,0.549192428567083,20
huc8_05040001,03126395,03127986,90,1.203853002402386,20
huc8_05040001,03126395,03127989,90,0.9397778264595985,20
huc8_05040001,03127980,03119341,90,1.5702925502126057,20
huc8_05040001,03127980,03119971,90,1.9051482129762811,20
huc8_05040001,03127980,03119979,90,1.4501153966187093,20
huc8_05040001,03127980,03120820,90,1.7252799259404992,20
huc8_05040001,03127980,03120869,90,1.4024027920108995,20
huc8_05040001,03127980,03120961,90,2.2438688332831327,20
huc8_05040001,03127980,03125338,90,1.3111105462193957,20
huc8_05040001,03127980,03126395,90,1.3584626403941995,20
huc8_05040001,03127980,03127986,90,1.524338857945185,20
huc8_05040001,03127980,03127989,90,1.1730103735763986,20
huc8_05040001,03127986,03119341,90,1.4959963919119112,20
huc8_05040001,03127986,03119971,90,1.5972529706524186,20
huc8_05040001,03127986,03119979,90,1.0503008843339485,20
huc8_05040001,03127986,03120820,90,1.6212636053109577,20
huc8_05040001,03127986,03120869,90,1.0649323439553124,20
huc8_05040001,03127986,03120961,90,1.9840063502840934,20
huc8_05040001,03127986,03125338,90,1.1472882494961893,20
huc8_05040001,03127986,03126395,90,1.1626996395640428,20
huc8_05040001,03127986,03127980,90,0.6273311694188473,20
huc8_05040001,03127986,03127989,90,0.7621348723061918,20
huc8_05040001,03127989,03119341,90,1.5349022501262681,20
huc8_05040001,03127989,03119971,90,1.6662649118569415,20
huc8_05040001,03127989,03119979,90,1.0363117151697394,20
huc8_05040001,03127989,03120820,90,1.7572110760854707,20
huc8_05040001,03127989,03120869,90,0.9291549500432736,20
huc8_05040001,03127989,03120961,90,2.066420948224436,20
huc8_05040001,03127989,03125338,90,1.4632923502184139,20
huc8_05040001,03127989,03126395,90,1.3880812408806789,20
huc8_05040001,03127989,03127980,90,0.9182892154394906,20
huc8_05040001,03127989,03127986,90,1.35211454593548,20
huc8_05140101,03292470,03292474,90,2.070019125337518,15
huc8_05140101,03292470,03292475,90,1.3263037118065988,12
huc8_05140101,03292470,03292480,90,1.9566318704621253,15
huc8_05140101,03292470,03292500,90,2.0096313753274986,20
huc8_05140101,03292470,03293000,90,1.3317441204686344,17
huc8_05140101,03292470,03293500,90,1.9565664436020036,20
huc8_05140101,03292470,03293530,90,1.9422000138276527,20
huc8_05140101,03292474,03292470,90,2.046738369074315,18
huc8_05140101,03292474,03292475,90,1.3277443424733852,20
huc8_05140101,03292474,03292480,90,1.4880733988798636,20
huc8_05140101,03292474,03292500,90,2.0056741094258657,17
huc8_05140101,03292474,03293000,90,1.1461391426539698,20
huc8_05140101,03292474,03293500,90,1.1952014653393872,20
huc8_05140101,03292474,03293530,90,1.2429926908959341,20
huc8_05140101,03292475,03292470,90,2.5724728140689845,15
huc8_05140101,03292475,03292474,90,2.407658151331032,20
huc8_05140101,03292475,03292480,90,2.3543918743325296,20
huc8_05140101,03292475,03292500,90,2.4429671913776634,20
huc8_05140101,03292475,03293000,90,1.4574037722221571,16
huc8_05140101,03292475,03293500,90,2.386365385918223,20
huc8_05140101,03292475,03293530,90,2.3706604785323213,20
huc8_05140101,03292480,03292470,90,1.9786338091845341,18
huc8_05140101,03292480,03292474,90,1.226794315494014,20
huc8_05140101,03292480,03292475,90,0.673077865974607,20
huc8_05140101,03292480,03292500,90,1.91364291639885,17
huc8_05140101,03292480,03293000,90,0.9948448485690262,20
huc8_05140101,03292480,03293500,90,0.6845482814535183,20
huc8_05140101,03292480,03293530,90,0.9089004863346968,20
huc8_05140101,03292500,03292470,90,1.8217454428766822,20
huc8_05140101,03292500,03292474,90,1.8532895804566252,18
huc8_05140101,03292500,03292475,90,1.8118672301522811,20
huc8_05140101,03292500,03292480,90,1.9619340805545153,14
huc8_05140101,03292500,03293000,90,1.506143939692274,14
huc8_05140101,03292500,03293500,90,1.8796682364669675,16
huc8_05140101,03292500,03293530,90,1.8123804996132258,20
huc8_05140101,03293000,03292470,90,2.3146540674525102,18
huc8_05140101,03293000,03292474,90,2.332122105196535,20
huc8_05140101,03293000,03292475,90,2.3358570123674,20
huc8_05140101,03293000,03292480,90,2.3330004026425977,20
huc8_05140101,03293000,03292500,90,2.305091624288215,16
huc8_05140101,03293000,03293500,90,2.3360350909086174,20
huc8_05140101,03293000,03293530,90,2.331687383348604,20
huc8_05140101,03293500,03292470,90,2.679036143578148,18
huc8_05140101,03293500,03292474,90,2.189525128036363,20
huc8_05140101,03293500,03292475,90,1.808903362071279,20
huc8_05140101,03293500,03292480,90,2.2871465747067017,20
huc8_05140101,03293500,03292500,90,2.7843241630561746,16
huc8_05140101,03293500,03293000,90,1.6226396718443283,20
huc8_05140101,03293500,03293530,90,2.023754476231177,20
huc8_05140101,03293530,03292470,90,2.1144848514577337,19
huc8_05140101,03293530,03292474,90,1.3563616854664677,20
huc8_05140101,03293530,03292475,90,1.0345310955302125,20
huc8_05140101,03293530,03292480,90,1.5266635075308657,20
huc8_05140101,03293530,03292500,90,2.1911360126218993,16
huc8_05140101,03293530,03293000,90,0.8783405549488748,20
huc8_05140101,03293530,03293500,90,0.9219234895514813,20
huc8_05140102,03293510,03297800,90,1.3321100151459435,15
huc8_05140102,03293510,03297900,90,1.1725936061933324,15
huc8_05140102,03293510,03298000,90,1.095785083319382,20
huc8_05140102,03293510,03298135,90,1.0952425295502082,14
huc8_05140102,03293510,03298150,90,1.2484413957935645,16
huc8_05140102,03293510,03298200,90,1.375969850170919,18
huc8_05140102,03293510,03298250,90,2.2078437848316046,10
huc8_05140102,03293510,03301900,90,1.352319252771801,18
huc8_05140102,03293510,03301940,90,1.1587644953576408,20
huc8_05140102,03293510,03302000,90,1.246063169612588,8
huc8_05140102,03293510,03302030,90,1.550455351567817,16
huc8_05140102,03293510,03302050,90,1.260813583684579,13
huc8_05140102,03297800,03293510,90,1.9973526727297488,6
huc8_05140102,03297800,03297900,90,2.422248294098011,15
huc8_05140102,03297800,03298000,90,1.5968016328138888,15
huc8_05140102,03297800,03298135,90,1.3777539393192693,13
huc8_05140102,03297800,03298150,90,1.2846243876687118,20
huc8_05140102,03297800,03298200,90,2.321661303645521,9
huc8_05140102,03297800,03298250,90,2.324543263334008,20
huc8_05140102,03297800,03301900,90,1.7651383705134986,13
huc8_05140102,03297800,03301940,90,1.757771402418168,16
huc8_05140102,03297800,03302000,90,1.2465854433452639,8
huc8_05140102,03297800,03302030,90,1.8927229539024681,11
huc8_05140102,03297800,03302050,90,1.8845300058048673,17
huc8_05140102,03297900,03293510,90,1.6090199078511522,12
huc8_05140102,03297900,03297800,90,1.150412222397726,20
huc8_05140102,03297900,03298000,90,1.261778397548678,20
huc8_05140102,03297900,03298135,90,0.9311827509062317,20
huc8_05140102,03297900,03298150,90,0.9744568448470867,20
huc8_05140102,03297900,03298200,90,1.0337521051424052,20
huc8_05140102,03297900,03298250,90,1.4770028115749922,10
huc8_05140102,03297900,03301900,90,1.1753392105066034,20
huc8_05140102,03297900,03301940,90,1.5830307899825145,20
huc8_05140102,03297900,03302000,90,1.1727699354276593,20
huc8_05140102,03297900,03302030,90,1.2699271115649922,20
huc8_05140102,03297900,03302050,90,1.4232698130554218,17
huc8_05140102,03298000,03293510,90,2.009479179650544,13
huc8_05140102,03298000,03297800,90,2.0062569390204925,20
huc8_05140102,03298000,03297900,90,1.8831112140339519,18
huc8_05140102,03298000,03298135,90,1.9863148893447846,20
huc8_05140102,03298000,03298150,90,1.9921460345443525,20
huc8_05140102,03298000,03298200,90,2.025841589769644,20
huc8_05140102,03298000,03298250,90,1.847449930648998,11
huc8_05140102,03298000,03301900,90,2.0085842952405075,20
huc8_05140102,03298000,03301940,90,1.999980106497913,20
huc8_05140102,03298000,03302000,90,2.0213773545099225,20
huc8_05140102,03298000,03302030,90,2.0166151936605567,20
huc8_05140102,03298000,03302050,90,2.0613894370676524,20
huc8_05140102,03298135,03293510,90,2.0696940676874904,13
huc8_05140102,03298135,03297800,90,0.9528623043913053,20
huc8_05140102,03298135,03297900,90,1.9199136085013921,18
huc8_05140102,03298135,03298000,90,1.5254059479866677,20
huc8_05140102,03298135,03298150,90,0.7649141756706183,20
huc8_05140102,03298135,03298200,90,1.7632296864440125,20
huc8_05140102,03298135,03298250,90,1.6268712960815828,11
huc8_05140102,03298135,03301900,90,1.5181878981385413,20
huc8_05140102,03298135,03301940,90,1.6318044496504327,20
huc8_05140102,03298135,03302000,90,1.0900692405802705,20
huc8_05140102,03298135,03302030,90,1.5741802835126395,20
huc8_05140102,03298135,03302050,90,1.6154981129444135,20
huc8_05140102,03298150,03293510,90,2.2176597448288082,6
huc8_05140102,03298150,03297800,90,2.277582581968867,20
huc8_05140102,03298150,03297900,90,2.395859165240039,14
huc8_05140102,03298150,03298000,90,2.2868096098782917,15
huc8_05140102,03298150,03298135,90,2.24806311428402,16
huc8_05140102,03298150,03298200,90,2.495643426605705,9
huc8_05140102,03298150,03298250,90,2.4156735278532375,20
huc8_05140102,03298150,03301900,90,2.2068323082063817,15
huc8_05140102,03298150,03301940,90,1.7781953052662227,14
huc8_05140102,03298150,03302000,90,1.5687589540331024,9
huc8_05140102,03298150,03302030,90,1.9442817337015215,10
huc8_05140102,03298150,03302050,90,2.2777768114071457,17
huc8_05140102,03298200,03293510,90,2.251085887254028,13
huc8_05140102,03298200,03297800,90,1.3311168228390136,20
huc8_05140102,03298200,03297900,90,2.041699181000333,18
huc8_05140102,03298200,03298000,90,1.2939667149023013,20
huc8_05140102,03298200,03298135,90,1.4868273187302141,20
huc8_05140102,03298200,03298150,90,1.2050379097617578,20
huc8_05140102,03298200,03298250,90,1.9273243252876513,11
huc8_05140102,03298200,03301900,90,1.8275167905884557,20
huc8_05140102,03298200,03301940,90,1.807690097540236,20
