network_id,policy,k,protected_fraction,selected,worst_target_mae,oracle_mae,regret,independent_realized_outcomes
huc8_01090001,oracle,5,0.7142857142857143,01104370|01104415|01104430|01104460|01104475,1.21862018272021,1.21862018272021,0.0,True
huc8_01090001,random,5,0.7142857142857143,random_ensemble,1.800141309959328,1.21862018272021,0.5815211272391179,True
huc8_01090001,simple_risk_minimax,6,0.8571428571428571,01104460|01104455|01104430|01104370|01104420|01104415,1.919311604497145,1.0513493228840338,0.8679622816131112,True
huc8_01090001,greedy_mutual_information,6,0.8571428571428571,01104370|01104455|01104430|01104420|01104415|01104475,2.1909655269995563,1.0513493228840338,1.1396162041155224,True
huc8_01090001,qr_pivot,6,0.8571428571428571,01104370|01104455|01104430|01104420|01104475|01104415,2.1909655269995563,1.0513493228840338,1.1396162041155224,True
huc8_01090001,distance_even,6,0.8571428571428571,01104370|01104415|01104420|01104455|01104460|01104475,1.6351578696420042,1.0513493228840338,0.5838085467579703,True
huc8_01090001,oracle,6,0.8571428571428571,01104370|01104415|01104430|01104455|01104460|01104475,1.0513493228840338,1.0513493228840338,0.0,True
huc8_01090001,random,6,0.8571428571428571,random_ensemble,1.5785973075815902,1.0513493228840338,0.5272479846975564,True
huc8_01090004,simple_risk_minimax,1,0.125,01115190,2.006847412236172,1.9750896389853108,0.031757773250861154,True
huc8_01090004,greedy_mutual_information,1,0.125,01115098,2.186739231843646,1.9750896389853108,0.21164959285833507,True
huc8_01090004,qr_pivot,1,0.125,01115190,2.006847412236172,1.9750896389853108,0.031757773250861154,True
huc8_01090004,distance_even,1,0.125,01115098,2.186739231843646,1.9750896389853108,0.21164959285833507,True
huc8_01090004,oracle,1,0.125,01115183,1.9750896389853108,1.9750896389853108,0.0,True
huc8_01090004,random,1,0.125,random_ensemble,2.1403378999042477,1.9750896389853108,0.16524826091893696,True
huc8_01090004,simple_risk_minimax,2,0.25,01115190|01115170,2.006847412236172,1.725794992321104,0.2810524199150679,True
huc8_01090004,greedy_mutual_information,2,0.25,01115098|01115170,2.186739231843646,1.725794992321104,0.4609442395225418,True
huc8_01090004,qr_pivot,2,0.25,01115190|01115170,2.006847412236172,1.725794992321104,0.2810524199150679,True
huc8_01090004,distance_even,2,0.25,01115098|01115276,2.239974422730851,1.725794992321104,0.5141794304097469,True
huc8_01090004,oracle,2,0.25,01115098|01115183,1.725794992321104,1.725794992321104,0.0,True
huc8_01090004,random,2,0.25,random_ensemble,2.0862069430845995,1.725794992321104,0.3604119507634955,True
huc8_01090004,simple_risk_minimax,3,0.375,01115190|01115170|01115098,1.8749873449125467,1.725794992321104,0.1491923525914427,True
huc8_01090004,greedy_mutual_information,3,0.375,01115098|01115170|01115183,1.725794992321104,1.725794992321104,0.0,True
huc8_01090004,qr_pivot,3,0.375,01115190|01115170|01115098,1.8749873449125467,1.725794992321104,0.1491923525914427,True
huc8_01090004,distance_even,3,0.375,01115098|01115184|01115276,2.280741436663915,1.725794992321104,0.5549464443428112,True
huc8_01090004,oracle,3,0.375,01115098|01115170|01115183,1.725794992321104,1.725794992321104,0.0,True
huc8_01090004,random,3,0.375,random_ensemble,2.040460382138472,1.725794992321104,0.3146653898173679,True
huc8_01090004,simple_risk_minimax,4,0.5,01115190|01115170|01115098|01115110,1.9172171617391083,1.5698017413285732,0.3474154204105351,True
huc8_01090004,greedy_mutual_information,4,0.5,01115098|01115170|01115183|01115276,1.725794992321104,1.5698017413285732,0.1559932509925308,True
huc8_01090004,qr_pivot,4,0.5,01115190|01115170|01115098|01115276,1.8749873449125467,1.5698017413285732,0.3051856035839735,True
huc8_01090004,distance_even,4,0.5,01115098|01115170|01115190|01115276,1.8749873449125467,1.5698017413285732,0.3051856035839735,True
huc8_01090004,oracle,4,0.5,01115098|01115190|01115265|01115276,1.5698017413285732,1.5698017413285732,0.0,True
huc8_01090004,random,4,0.5,random_ensemble,2.0032585351072165,1.5698017413285732,0.4334567937786433,True
huc8_01090004,simple_risk_minimax,5,0.625,01115190|01115170|01115098|01115110|01115276,1.9172171617391083,1.357731675625867,0.5594854861132412,True
huc8_01090004,greedy_mutual_information,5,0.625,01115098|01115170|01115183|01115276|01115184,1.725794992321104,1.357731675625867,0.36806331669523695,True
huc8_01090004,qr_pivot,5,0.625,01115190|01115170|01115098|01115276|01115184,1.8749873449125467,1.357731675625867,0.5172556692866797,True
huc8_01090004,distance_even,5,0.625,01115098|01115170|01115184|01115190|01115276,1.8749873449125467,1.357731675625867,0.5172556692866797,True
huc8_01090004,oracle,5,0.625,01115098|01115183|01115190|01115265|01115276,1.357731675625867,1.357731675625867,0.0,True
huc8_01090004,random,5,0.625,random_ensemble,1.9601664226662285,1.357731675625867,0.6024347470403615,True
