catalog_schema_version,pair_id,anchor_id,event_id,control_id,station_id,target,event_type,season,episode_length,raw_episode_length,window_length,episode_component_count,raw_episode_start_index,raw_episode_end_index,raw_episode_start_date,raw_episode_end_date,window_start_index,window_end_index,window_center_index,window_start_date,window_end_date,window_center_date,event_start_index,event_end_index,event_center_index,event_start_date,event_end_date,event_center_date,event_peak_index,event_peak_date,event_peak_value,event_min_index,event_min_date,event_min_value,event_intensity,rising_phase_start_index,rising_phase_end_index,rising_phase_start_date,rising_phase_end_date,peak_phase_start_index,peak_phase_end_index,peak_phase_start_date,peak_phase_end_date,recession_phase_start_index,recession_phase_end_index,recession_phase_start_date,recession_phase_end_date,control_start_index,control_end_index,control_center_index,control_start_date,control_end_date,control_center_date,threshold,threshold_quantile,threshold_operator,threshold_reference_split,threshold_reference_scope,threshold_training_samples,minimum_training_samples,event_definition,minimum_duration_days,merge_gap_days,fixed_window_length,climatology_half_window_days,threshold_doy_half_window_days,event_climatology_value,control_context_days,event_window_eligible,event_left_context_available,event_right_context_available,analysis_eligible,analysis_exclusion_reason,episode_boundary_policy,control_match_year_distance,control_match_day_of_year_distance,control_reuse_policy,data_version,evaluation_split,source_split
event_catalog_v2,M7BPAIR-M7BEVENT201809092018090320180909078B272EA060-M7BCONTROL20180909201809102018091630D1453A3BAF-22FD3F8EEF3E,M7BANCHOR-M7BEVENT201809092018090320180909078B272EA060-M7BCONTROL20180909201809102018091630D1453A3BAF-22FD3F8EEF3E,M7BEVENT-20180909-20180903-20180909-078B272EA060,M7BCONTROL-20180909-20180910-20180916-30D1453A3BAF,B1,T,high_temperature,SON,7,7,7,2,4628,4634,2018-09-03,2018-09-09,4628,4634,4631,2018-09-03,2018-09-09,2018-09-06,4628,4634,4631,2018-09-03,2018-09-09,2018-09-06,4633,2018-09-08,16.699999999999999,,,,0.30600000000000449,,,,,,,,,,,,,4635,4641,4638,2018-09-10,2018-09-16,2018-09-13,1.8233333333333324,0.90000000000000002,>=,train,station_doy_window,310,30,T minus train-only 15-day DOY-window mean climatology >= the train-only 31-day DOY-window anomaly q90 for >=3 consecutive days; qualifying episodes separated by <=2 days are merged,3,2,0,7,15,14.570666666666662,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,7,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT201812072018120520181207517C6BFE9EB9-M7BCONTROL2018120720181202201812042191B8EE93E1-CD15EA9719D4,M7BANCHOR-M7BEVENT201812072018120520181207517C6BFE9EB9-M7BCONTROL2018120720181202201812042191B8EE93E1-CD15EA9719D4,M7BEVENT-20181207-20181205-20181207-517C6BFE9EB9,M7BCONTROL-20181207-20181202-20181204-2191B8EE93E1,B1,T,high_temperature,DJF,3,3,3,1,4721,4723,2018-12-05,2018-12-07,4721,4723,4722,2018-12-05,2018-12-07,2018-12-06,4721,4723,4722,2018-12-05,2018-12-07,2018-12-06,4722,2018-12-06,4,,,,0.15780000000000027,,,,,,,,,,,,,4718,4720,4719,2018-12-02,2018-12-04,2018-12-03,0.92953333333333321,0.90000000000000002,>=,train,station_doy_window,310,30,T minus train-only 15-day DOY-window mean climatology >= the train-only 31-day DOY-window anomaly q90 for >=3 consecutive days; qualifying episodes separated by <=2 days are merged,3,2,0,7,15,2.9126666666666665,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,3,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT20190420201904152019042086CDEA3A0CAC-M7BCONTROL201904202019040920190414D4940D17E07F-CF7F68465981,M7BANCHOR-M7BEVENT20190420201904152019042086CDEA3A0CAC-M7BCONTROL201904202019040920190414D4940D17E07F-CF7F68465981,M7BEVENT-20190420-20190415-20190420-86CDEA3A0CAC,M7BCONTROL-20190420-20190409-20190414-D4940D17E07F,B1,T,high_temperature,MAM,6,6,6,1,4852,4857,2019-04-15,2019-04-20,4852,4857,4854,2019-04-15,2019-04-20,2019-04-17,4852,4857,4854,2019-04-15,2019-04-20,2019-04-17,4856,2019-04-19,10.800000000000001,,,,0.48566666666666791,,,,,,,,,,,,,4846,4851,4848,2019-04-09,2019-04-14,2019-04-11,0.96366666666666745,0.90000000000000002,>=,train,station_doy_window,310,30,T minus train-only 15-day DOY-window mean climatology >= the train-only 31-day DOY-window anomaly q90 for >=3 consecutive days; qualifying episodes separated by <=2 days are merged,3,2,0,7,15,9.3506666666666653,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,6,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT201905012019042920190501A4367DEE7875-M7BCONTROL2019050120190426201904283D4FEFAA1F50-B0FA278F1B04,M7BANCHOR-M7BEVENT201905012019042920190501A4367DEE7875-M7BCONTROL2019050120190426201904283D4FEFAA1F50-B0FA278F1B04,M7BEVENT-20190501-20190429-20190501-A4367DEE7875,M7BCONTROL-20190501-20190426-20190428-3D4FEFAA1F50,B1,T,high_temperature,MAM,3,3,3,1,4866,4868,2019-04-29,2019-05-01,4866,4868,4867,2019-04-29,2019-05-01,2019-04-30,4866,4868,4867,2019-04-29,2019-05-01,2019-04-30,4867,2019-04-30,12.1,,,,0.4885999999999987,,,,,,,,,,,,,4863,4865,4864,2019-04-26,2019-04-28,2019-04-27,0.97473333333333423,0.90000000000000002,>=,train,station_doy_window,310,30,T minus train-only 15-day DOY-window mean climatology >= the train-only 31-day DOY-window anomaly q90 for >=3 consecutive days; qualifying episodes separated by <=2 days are merged,3,2,0,7,15,10.636666666666667,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,3,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT201906182019061620190618E52D79632B08-M7BCONTROL201906182019061320190615C5A2C02C7545-DADB18FF0A55,M7BANCHOR-M7BEVENT201906182019061620190618E52D79632B08-M7BCONTROL201906182019061320190615C5A2C02C7545-DADB18FF0A55,M7BEVENT-20190618-20190616-20190618-E52D79632B08,M7BCONTROL-20190618-20190613-20190615-C5A2C02C7545,B1,T,high_temperature,JJA,3,3,3,1,4914,4916,2019-06-16,2019-06-18,4914,4916,4915,2019-06-16,2019-06-18,2019-06-17,4914,4916,4915,2019-06-16,2019-06-18,2019-06-17,4915,2019-06-17,16.5,,,,0.16386666666666705,,,,,,,,,,,,,4911,4913,4912,2019-06-13,2019-06-15,2019-06-14,1.3814666666666666,0.90000000000000002,>=,train,station_doy_window,310,30,T minus train-only 15-day DOY-window mean climatology >= the train-only 31-day DOY-window anomaly q90 for >=3 consecutive days; qualifying episodes separated by <=2 days are merged,3,2,0,7,15,14.954666666666666,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,3,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT2019090120190825201909013E14FCD70265-M7BCONTROL2019090120190817201908245F5CA77C6A55-12BFD8023D33,M7BANCHOR-M7BEVENT2019090120190825201909013E14FCD70265-M7BCONTROL2019090120190817201908245F5CA77C6A55-12BFD8023D33,M7BEVENT-20190901-20190825-20190901-3E14FCD70265,M7BCONTROL-20190901-20190817-20190824-5F5CA77C6A55,B1,T,high_temperature,JJA,8,8,8,1,4984,4991,2019-08-25,2019-09-01,4984,4991,4987,2019-08-25,2019-09-01,2019-08-28,4984,4991,4987,2019-08-25,2019-09-01,2019-08-28,4988,2019-08-29,18.300000000000001,,,,1.048333333333334,,,,,,,,,,,,,4976,4983,4979,2019-08-17,2019-08-24,2019-08-20,1.8956666666666668,0.90000000000000002,>=,train,station_doy_window,310,30,T minus train-only 15-day DOY-window mean climatology >= the train-only 31-day DOY-window anomaly q90 for >=3 consecutive days; qualifying episodes separated by <=2 days are merged,3,2,0,7,15,15.356,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,8,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT201909162019090620190916A4D6D05489E5-M7BCONTROL20190916201909172019092795A6736E1B20-11F5253B3A5D,M7BANCHOR-M7BEVENT201909162019090620190916A4D6D05489E5-M7BCONTROL20190916201909172019092795A6736E1B20-11F5253B3A5D,M7BEVENT-20190916-20190906-20190916-A4D6D05489E5,M7BCONTROL-20190916-20190917-20190927-95A6736E1B20,B1,T,high_temperature,SON,11,11,11,1,4996,5006,2019-09-06,2019-09-16,4996,5006,5001,2019-09-06,2019-09-16,2019-09-11,4996,5006,5001,2019-09-06,2019-09-16,2019-09-11,5004,2019-09-14,16.899999999999999,,,,1.0551333333333281,,,,,,,,,,,,,5007,5017,5012,2019-09-17,2019-09-27,2019-09-22,1.724200000000002,0.90000000000000002,>=,train,station_doy_window,310,30,T minus train-only 15-day DOY-window mean climatology >= the train-only 31-day DOY-window anomaly q90 for >=3 consecutive days; qualifying episodes separated by <=2 days are merged,3,2,0,7,15,14.120666666666668,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,11,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT201910122019100820191012EFBE7D8AA574-M7BCONTROL2019101220191003201910077C4A194AB6EA-43755EDE91C3,M7BANCHOR-M7BEVENT201910122019100820191012EFBE7D8AA574-M7BCONTROL2019101220191003201910077C4A194AB6EA-43755EDE91C3,M7BEVENT-20191012-20191008-20191012-EFBE7D8AA574,M7BCONTROL-20191012-20191003-20191007-7C4A194AB6EA,B1,T,high_temperature,SON,5,5,5,1,5028,5032,2019-10-08,2019-10-12,5028,5032,5030,2019-10-08,2019-10-12,2019-10-10,5028,5032,5030,2019-10-08,2019-10-12,2019-10-10,5029,2019-10-09,13.300000000000001,,,,0.55779999999999719,,,,,,,,,,,,,5023,5027,5025,2019-10-03,2019-10-07,2019-10-05,1.3548666666666676,0.90000000000000002,>=,train,station_doy_window,310,30,T minus train-only 15-day DOY-window mean climatology >= the train-only 31-day DOY-window anomaly q90 for >=3 consecutive days; qualifying episodes separated by <=2 days are merged,3,2,0,7,15,11.387333333333336,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,5,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT2019113020191111201911300160E9FD64B3-M7BCONTROL2019113020191022201911108DFBAFFB5020-C87202370101,M7BANCHOR-M7BEVENT2019113020191111201911300160E9FD64B3-M7BCONTROL2019113020191022201911108DFBAFFB5020-C87202370101,M7BEVENT-20191130-20191111-20191130-0160E9FD64B3,M7BCONTROL-20191130-20191022-20191110-8DFBAFFB5020,B1,T,high_temperature,SON,20,20,20,2,5062,5081,2019-11-11,2019-11-30,5062,5081,5071,2019-11-11,2019-11-30,2019-11-20,5062,5081,5071,2019-11-11,2019-11-30,2019-11-20,5070,2019-11-19,6.2999999999999998,,,,0.77966666666666562,,,,,,,,,,,,,5042,5061,5051,2019-10-22,2019-11-10,2019-10-31,0.91566666666666752,0.90000000000000002,>=,train,station_doy_window,310,30,T minus train-only 15-day DOY-window mean climatology >= the train-only 31-day DOY-window anomaly q90 for >=3 consecutive days; qualifying episodes separated by <=2 days are merged,3,2,0,7,15,4.6046666666666667,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,20,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT201912242019122220191224920899691218-M7BCONTROL201912242019121920191221DC508B171E7C-9206C9C31A0A,M7BANCHOR-M7BEVENT201912242019122220191224920899691218-M7BCONTROL201912242019121920191221DC508B171E7C-9206C9C31A0A,M7BEVENT-20191224-20191222-20191224-920899691218,M7BCONTROL-20191224-20191219-20191221-DC508B171E7C,B1,T,high_temperature,DJF,3,3,3,1,5103,5105,2019-12-22,2019-12-24,5103,5105,5104,2019-12-22,2019-12-24,2019-12-23,5103,5105,5104,2019-12-22,2019-12-24,2019-12-23,5105,2019-12-24,2.7999999999999998,,,,0.34126666666666661,,,,,,,,,,,,,5100,5102,5101,2019-12-19,2019-12-21,2019-12-20,0.77940000000000031,0.90000000000000002,>=,train,station_doy_window,310,30,T minus train-only 15-day DOY-window mean climatology >= the train-only 31-day DOY-window anomaly q90 for >=3 consecutive days; qualifying episodes separated by <=2 days are merged,3,2,0,7,15,1.6793333333333329,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,3,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT2020091520200907202009155A86414CBC57-M7BCONTROL202009152020082920200906BC9FAAF1EDFF-E663AA59296E,M7BANCHOR-M7BEVENT2020091520200907202009155A86414CBC57-M7BCONTROL202009152020082920200906BC9FAAF1EDFF-E663AA59296E,M7BEVENT-20200915-20200907-20200915-5A86414CBC57,M7BCONTROL-20200915-20200829-20200906-BC9FAAF1EDFF,B1,T,high_temperature,SON,9,9,9,1,5363,5371,2020-09-07,2020-09-15,5363,5371,5367,2020-09-07,2020-09-15,2020-09-11,5363,5371,5367,2020-09-07,2020-09-15,2020-09-11,5367,2020-09-11,16.600000000000001,,,,0.52473333333333305,,,,,,,,,,,,,5354,5362,5358,2020-08-29,2020-09-06,2020-09-02,1.7706000000000024,0.90000000000000002,>=,train,station_doy_window,310,30,T minus train-only 15-day DOY-window mean climatology >= the train-only 31-day DOY-window anomaly q90 for >=3 consecutive days; qualifying episodes separated by <=2 days are merged,3,2,0,7,15,14.304666666666666,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,9,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT2020102220201010202010224D91C759EA9D-M7BCONTROL202010222020092720201009CFBEA9D611ED-40C893572857,M7BANCHOR-M7BEVENT2020102220201010202010224D91C759EA9D-M7BCONTROL202010222020092720201009CFBEA9D611ED-40C893572857,M7BEVENT-20201022-20201010-20201022-4D91C759EA9D,M7BCONTROL-20201022-20200927-20201009-CFBEA9D611ED,B1,T,high_temperature,SON,13,13,13,1,5396,5408,2020-10-10,2020-10-22,5396,5408,5402,2020-10-10,2020-10-22,2020-10-16,5396,5408,5402,2020-10-10,2020-10-22,2020-10-16,5406,2020-10-20,11.800000000000001,,,,1.2934000000000005,,,,,,,,,,,,,5383,5395,5389,2020-09-27,2020-10-09,2020-10-03,0.96726666666666683,0.90000000000000002,>=,train,station_doy_window,310,30,T minus train-only 15-day DOY-window mean climatology >= the train-only 31-day DOY-window anomaly q90 for >=3 consecutive days; qualifying episodes separated by <=2 days are merged,3,2,0,7,15,9.5393333333333334,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,13,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT202011102020102620201110DF10E3A68DC8-M7BCONTROL202011102020111120201126C934BAE229D0-9A22ED16524C,M7BANCHOR-M7BEVENT202011102020102620201110DF10E3A68DC8-M7BCONTROL202011102020111120201126C934BAE229D0-9A22ED16524C,M7BEVENT-20201110-20201026-20201110-DF10E3A68DC8,M7BCONTROL-20201110-20201111-20201126-C934BAE229D0,B1,T,high_temperature,SON,16,16,16,1,5412,5427,2020-10-26,2020-11-10,5412,5427,5419,2020-10-26,2020-11-10,2020-11-02,5412,5427,5419,2020-10-26,2020-11-10,2020-11-02,5422,2020-11-05,8.9000000000000004,,,,1.4795333333333343,,,,,,,,,,,,,5428,5443,5435,2020-11-11,2020-11-26,2020-11-18,0.85113333333333241,0.90000000000000002,>=,train,station_doy_window,310,30,T minus train-only 15-day DOY-window mean climatology >= the train-only 31-day DOY-window anomaly q90 for >=3 consecutive days; qualifying episodes separated by <=2 days are merged,3,2,0,7,15,6.5693333333333337,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,16,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT2020123120201214202012312FD7471F0AA1-M7BCONTROL202012312019122520200111C57DD4E9054F-FA6696EEF258,M7BANCHOR-M7BEVENT2020123120201214202012312FD7471F0AA1-M7BCONTROL202012312019122520200111C57DD4E9054F-FA6696EEF258,M7BEVENT-20201231-20201214-20201231-2FD7471F0AA1,M7BCONTROL-20201231-20191225-20200111-C57DD4E9054F,B1,T,high_temperature,DJF,18,18,18,1,5461,5478,2020-12-14,2020-12-31,5461,5478,5469,2020-12-14,2020-12-31,2020-12-22,5461,5478,5469,2020-12-14,2020-12-31,2020-12-22,5473,2020-12-26,3.6000000000000001,,,,1.1925333333333337,,,,,,,,,,,,,5106,5123,5114,2019-12-25,2020-01-11,2020-01-02,0.77880000000000016,0.90000000000000002,>=,train,station_doy_window,310,30,T minus train-only 15-day DOY-window mean climatology >= the train-only 31-day DOY-window anomaly q90 for >=3 consecutive days; qualifying episodes separated by <=2 days are merged,3,2,0,7,15,1.6286666666666663,1,True,True,False,False,missing_right_context,catalog_all_analyze_only_complete_window_and_context,0,11,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT20180326201802092018032661C334D50427-M7BCONTROL2018032620180327201805110E934510B1F1-F749E568D466,M7BANCHOR-M7BEVENT20180326201802092018032661C334D50427-M7BCONTROL2018032620180327201805110E934510B1F1-F749E568D466,M7BEVENT-20180326-20180209-20180326-61C334D50427,M7BCONTROL-20180326-20180327-20180511-0E934510B1F1,B1,F,low_flow,MAM,46,46,46,1,4422,4467,2018-02-09,2018-03-26,4422,4467,4444,2018-02-09,2018-03-26,2018-03-03,4422,4467,4444,2018-02-09,2018-03-26,2018-03-03,,,,4439,2018-02-26,210,16,,,,,,,,,,,,,4468,4513,4490,2018-03-27,2018-05-11,2018-04-18,226,0.10000000000000001,<=,train,station_season,902,30,F <= train-only station-season q10 for >=7 consecutive days; the process minimum is retained,7,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,46,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT201806132018060120180613EA26F445DB87-M7BCONTROL2018061320180614201806263720F4EC8C68-607392393DE6,M7BANCHOR-M7BEVENT201806132018060120180613EA26F445DB87-M7BCONTROL2018061320180614201806263720F4EC8C68-607392393DE6,M7BEVENT-20180613-20180601-20180613-EA26F445DB87,M7BCONTROL-20180613-20180614-20180626-3720F4EC8C68,B1,F,low_flow,JJA,13,13,13,1,4534,4546,2018-06-01,2018-06-13,4534,4546,4540,2018-06-01,2018-06-13,2018-06-07,4534,4546,4540,2018-06-01,2018-06-13,2018-06-07,,,,4544,2018-06-11,562,350.79999999999995,,,,,,,,,,,,,4547,4559,4553,2018-06-14,2018-06-26,2018-06-20,912.79999999999995,0.10000000000000001,<=,train,station_season,920,30,F <= train-only station-season q10 for >=7 consecutive days; the process minimum is retained,7,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,13,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT20181113201811052018111316C49213CA83-M7BCONTROL2018111320181027201811043882C5908A05-F6B6B229CED6,M7BANCHOR-M7BEVENT20181113201811052018111316C49213CA83-M7BCONTROL2018111320181027201811043882C5908A05-F6B6B229CED6,M7BEVENT-20181113-20181105-20181113-16C49213CA83,M7BCONTROL-20181113-20181027-20181104-3882C5908A05,B1,F,low_flow,SON,9,9,9,1,4691,4699,2018-11-05,2018-11-13,4691,4699,4695,2018-11-05,2018-11-13,2018-11-09,4691,4699,4695,2018-11-05,2018-11-13,2018-11-09,,,,4698,2018-11-12,167,341.89999999999998,,,,,,,,,,,,,4682,4690,4686,2018-10-27,2018-11-04,2018-10-31,508.89999999999998,0.10000000000000001,<=,train,station_season,910,30,F <= train-only station-season q10 for >=7 consecutive days; the process minimum is retained,7,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,9,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT2019060920190603201906098B14FE03536D-M7BCONTROL201906092019061020190616AD5EA6D7DC6D-BA3C88B91051,M7BANCHOR-M7BEVENT2019060920190603201906098B14FE03536D-M7BCONTROL201906092019061020190616AD5EA6D7DC6D-BA3C88B91051,M7BEVENT-20190609-20190603-20190609-8B14FE03536D,M7BCONTROL-20190609-20190610-20190616-AD5EA6D7DC6D,B1,F,low_flow,JJA,7,7,7,1,4901,4907,2019-06-03,2019-06-09,4901,4907,4904,2019-06-03,2019-06-09,2019-06-06,4901,4907,4904,2019-06-03,2019-06-09,2019-06-06,,,,4905,2019-06-07,776,136.79999999999995,,,,,,,,,,,,,4908,4914,4911,2019-06-10,2019-06-16,2019-06-13,912.79999999999995,0.10000000000000001,<=,train,station_season,920,30,F <= train-only station-season q10 for >=7 consecutive days; the process minimum is retained,7,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,7,no_exact_window_reuse_within_station_event,published_v1,development_test,test
